Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.2152E+02      7.2170E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2262E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2372E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2482E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2592E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2702E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2812E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.2922E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3032E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3142E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3252E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3362E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3472E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3582E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3692E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3801E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.3911E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4021E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4131E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4241E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4351E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4461E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4571E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4681E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4791E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.4901E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5011E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5121E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5231E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
   3.5341E+02      7.2300E+02      0.0000E+00      0.0000E+00      2.0012E+02     -1.1658E-01   
