Results for node = 1
    time [h]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   9.2467E+00      7.1716E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.2800E+00      7.1556E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.3134E+00      7.1396E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.3467E+00      7.1236E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.3801E+00      7.1076E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.4134E+00      7.0916E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.4468E+00      7.0756E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.4801E+00      7.0596E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.5134E+00      7.0435E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.5468E+00      7.0275E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.5801E+00      7.0115E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.6135E+00      6.9955E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.6468E+00      6.9795E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.6802E+00      6.9635E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.7135E+00      6.9475E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.7468E+00      6.9315E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.7802E+00      6.9155E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.8135E+00      6.8995E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.8469E+00      6.8835E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.8802E+00      6.8675E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.9135E+00      6.8515E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.9471E+00      6.8354E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   9.9807E+00      6.8193E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0014E+01      6.8032E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0048E+01      6.7870E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0081E+01      6.7709E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0115E+01      6.7549E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0148E+01      6.7388E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0182E+01      6.7228E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0215E+01      6.7067E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0249E+01      6.6906E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0282E+01      6.6745E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0316E+01      6.6585E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0349E+01      6.6423E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0383E+01      6.6262E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0416E+01      6.6101E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0450E+01      6.5939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0484E+01      6.5778E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0517E+01      6.5618E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0551E+01      6.5457E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0584E+01      6.5296E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0618E+01      6.5134E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0651E+01      6.4974E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0685E+01      6.4812E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0718E+01      6.4652E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0752E+01      6.4491E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0786E+01      6.4329E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0819E+01      6.4168E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0853E+01      6.4006E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0886E+01      6.3846E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0920E+01      6.3685E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0953E+01      6.3523E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.0987E+01      6.3361E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1021E+01      6.3200E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1054E+01      6.3039E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1088E+01      6.2878E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1122E+01      6.2715E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1156E+01      6.2552E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1189E+01      6.2392E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1223E+01      6.2231E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1256E+01      6.2070E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1290E+01      6.1908E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1324E+01      6.1746E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1358E+01      6.1584E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1391E+01      6.1421E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1425E+01      6.1259E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1459E+01      6.1096E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1493E+01      6.0933E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1527E+01      6.0771E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1561E+01      6.0608E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1595E+01      6.0446E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1628E+01      6.0284E+02      0.0000E+00      0.0000E+00      2.0000E+02     -7.2674E-04   
   1.1662E+01      6.0122E+02      1.0534E-01      8.9466E-01      1.9853E+02      1.4695E+00   
   1.1696E+01      5.9960E+02      1.7520E-01      8.2480E-01      1.9587E+02      4.1279E+00   
   1.1729E+01      5.9800E+02      2.3969E-01      7.6031E-01      1.9312E+02      6.8829E+00   
   1.1763E+01      5.9639E+02      2.9693E-01      7.0307E-01      1.9040E+02      9.5994E+00   
   1.1797E+01      5.9475E+02      3.4948E-01      6.5052E-01      1.8765E+02      1.2345E+01   
   1.1831E+01      5.9312E+02      3.9697E-01      6.0303E-01      1.8496E+02      1.5044E+01   
   1.1865E+01      5.9150E+02      4.4022E-01      5.5978E-01      1.8230E+02      1.7695E+01   
   1.1898E+01      5.8988E+02      4.7971E-01      5.2029E-01      1.7970E+02      2.0300E+01   
   1.1932E+01      5.8828E+02      5.1572E-01      4.8428E-01      1.7714E+02      2.2858E+01   
   1.1966E+01      5.8663E+02      5.4947E-01      4.5053E-01      1.7455E+02      2.5451E+01   
   1.2000E+01      5.8500E+02      5.7988E-01      4.2012E-01      1.7200E+02      2.7996E+01   
   1.2034E+01      5.8338E+02      6.0705E-01      3.9295E-01      1.6951E+02      3.0492E+01   
   1.2067E+01      5.8178E+02      6.3103E-01      3.6897E-01      1.6706E+02      3.2937E+01   
   1.2101E+01      5.8013E+02      6.5267E-01      3.4733E-01      1.6458E+02      3.5419E+01   
   1.2135E+01      5.7851E+02      6.7113E-01      3.2887E-01      1.6215E+02      3.7849E+01   
   1.2169E+01      5.7690E+02      6.8655E-01      3.1345E-01      1.5978E+02      4.0225E+01   
   1.2203E+01      5.7525E+02      6.9950E-01      3.0050E-01      1.5736E+02      4.2638E+01   
   1.2237E+01      5.7362E+02      7.0950E-01      2.9050E-01      1.5500E+02      4.4996E+01   
   1.2271E+01      5.7201E+02      7.1672E-01      2.8328E-01      1.5270E+02      4.7295E+01   
   1.2305E+01      5.7036E+02      7.2152E-01      2.7848E-01      1.5037E+02      4.9632E+01   
   1.2339E+01      5.6874E+02      7.2376E-01      2.7624E-01      1.4809E+02      5.1909E+01   
   1.2373E+01      5.6707E+02      7.2362E-01      2.7638E-01      1.4578E+02      5.4225E+01   
   1.2408E+01      5.6543E+02      7.2121E-01      2.7879E-01      1.4352E+02      5.6478E+01   
   1.2441E+01      5.6383E+02      7.1681E-01      2.8319E-01      1.4134E+02      5.8665E+01   
   1.2476E+01      5.6217E+02      7.1032E-01      2.8968E-01      1.3911E+02      6.0890E+01   
   1.2509E+01      5.6055E+02      7.0219E-01      2.9781E-01      1.3695E+02      6.3046E+01   
   1.2544E+01      5.5889E+02      6.9217E-01      3.0783E-01      1.3476E+02      6.5241E+01   
   1.2578E+01      5.5726E+02      6.8091E-01      3.1909E-01      1.3264E+02      6.7363E+01   
   1.2613E+01      5.5559E+02      6.6797E-01      3.3203E-01      1.3048E+02      6.9524E+01   
   1.2647E+01      5.5396E+02      6.5419E-01      3.4581E-01      1.2839E+02      7.1609E+01   
   1.2682E+01      5.5228E+02      6.3897E-01      3.6103E-01      1.2627E+02      7.3732E+01   
   1.2716E+01      5.5065E+02      6.2329E-01      3.7671E-01      1.2423E+02      7.5775E+01   
   1.2751E+01      5.4897E+02      6.0640E-01      3.9360E-01      1.2214E+02      7.7855E+01   
   1.2784E+01      5.4735E+02      5.8944E-01      4.1056E-01      1.2015E+02      7.9851E+01   
   1.2819E+01      5.4567E+02      5.7148E-01      4.2852E-01      1.1812E+02      8.1884E+01   
   1.2853E+01      5.4405E+02      5.5379E-01      4.4621E-01      1.1617E+02      8.3827E+01   
   1.2888E+01      5.4239E+02      5.3532E-01      4.6468E-01      1.1419E+02      8.5805E+01   
   1.2922E+01      5.4073E+02      5.1684E-01      4.8316E-01      1.1226E+02      8.7738E+01   
   1.2958E+01      5.3904E+02      4.9782E-01      5.0218E-01      1.1030E+02      8.9698E+01   
   1.2991E+01      5.3741E+02      4.7956E-01      5.2044E-01      1.0844E+02      9.1562E+01   
   1.3026E+01      5.3574E+02      4.6099E-01      5.3901E-01      1.0655E+02      9.3446E+01   
   1.3060E+01      5.3414E+02      4.4328E-01      5.5672E-01      1.0476E+02      9.5239E+01   
   1.3094E+01      5.3251E+02      4.2545E-01      5.7455E-01      1.0296E+02      9.7044E+01   
   1.3128E+01      5.3086E+02      4.0763E-01      5.9237E-01      1.0115E+02      9.8855E+01   
   1.3163E+01      5.2918E+02      3.8994E-01      6.1006E-01      9.9335E+01      1.0066E+02   
   1.3196E+01      5.2758E+02      3.7327E-01      6.2673E-01      9.7616E+01      1.0238E+02   
   1.3230E+01      5.2596E+02      3.5683E-01      6.4317E-01      9.5901E+01      1.0410E+02   
   1.3264E+01      5.2432E+02      3.4068E-01      6.5932E-01      9.4195E+01      1.0580E+02   
   1.3298E+01      5.2269E+02      3.2489E-01      6.7511E-01      9.2503E+01      1.0750E+02   
   1.3332E+01      5.2105E+02      3.0953E-01      6.9047E-01      9.0828E+01      1.0917E+02   
   1.3367E+01      5.1941E+02      2.9463E-01      7.0537E-01      8.9173E+01      1.1083E+02   
   1.3401E+01      5.1777E+02      2.8023E-01      7.1977E-01      8.7542E+01      1.1246E+02   
   1.3435E+01      5.1614E+02      2.6636E-01      7.3364E-01      8.5937E+01      1.1406E+02   
   1.3468E+01      5.1452E+02      2.5304E-01      7.4696E-01      8.4360E+01      1.1564E+02   
   1.3502E+01      5.1291E+02      2.4027E-01      7.5973E-01      8.2812E+01      1.1719E+02   
   1.3536E+01      5.1126E+02      2.2768E-01      7.7232E-01      8.1245E+01      1.1876E+02   
   1.3570E+01      5.0963E+02      2.1569E-01      7.8431E-01      7.9715E+01      1.2029E+02   
   1.3604E+01      5.0802E+02      2.0432E-01      7.9568E-01      7.8222E+01      1.2178E+02   
   1.3638E+01      5.0638E+02      1.9323E-01      8.0677E-01      7.6724E+01      1.2328E+02   
   1.3672E+01      5.0477E+02      1.8275E-01      8.1725E-01      7.5267E+01      1.2473E+02   
   1.3705E+01      5.0314E+02      1.7262E-01      8.2738E-01      7.3813E+01      1.2619E+02   
   1.3739E+01      5.0153E+02      1.6309E-01      8.3691E-01      7.2403E+01      1.2760E+02   
   1.3772E+01      4.9992E+02      1.5392E-01      8.4608E-01      7.1002E+01      1.2900E+02   
   1.3806E+01      4.9830E+02      1.4514E-01      8.5486E-01      6.9614E+01      1.3039E+02   
   1.3840E+01      4.9668E+02      1.3675E-01      8.6325E-01      6.8243E+01      1.3176E+02   
   1.3874E+01      4.9506E+02      1.2876E-01      8.7124E-01      6.6892E+01      1.3311E+02   
   1.3907E+01      4.9345E+02      1.2118E-01      8.7882E-01      6.5563E+01      1.3444E+02   
   1.3941E+01      4.9184E+02      1.1400E-01      8.8600E-01      6.4259E+01      1.3574E+02   
   1.3975E+01      4.9022E+02      1.0710E-01      8.9290E-01      6.2957E+01      1.3704E+02   
   1.4008E+01      4.8861E+02      1.0061E-01      8.9939E-01      6.1684E+01      1.3832E+02   
   1.4042E+01      4.8699E+02      9.4403E-02      9.0560E-01      6.0421E+01      1.3958E+02   
   1.4076E+01      4.8536E+02      8.8504E-02      9.1150E-01      5.9172E+01      1.4083E+02   
   1.4109E+01      4.8376E+02      8.2997E-02      9.1700E-01      5.7959E+01      1.4204E+02   
   1.4142E+01      4.8216E+02      7.7783E-02      9.2222E-01      5.6763E+01      1.4324E+02   
   1.4176E+01      4.8054E+02      7.2795E-02      9.2720E-01      5.5571E+01      1.4443E+02   
   1.4210E+01      4.7893E+02      6.8108E-02      9.3189E-01      5.4403E+01      1.4560E+02   
   1.4243E+01      4.7732E+02      6.3659E-02      9.3634E-01      5.3246E+01      1.4675E+02   
   1.4277E+01      4.7571E+02      5.9501E-02      9.4050E-01      5.2118E+01      1.4788E+02   
   1.4310E+01      4.7411E+02      5.5576E-02      9.4442E-01      5.1005E+01      1.4899E+02   
   1.4344E+01      4.7250E+02      5.1844E-02      9.4816E-01      4.9899E+01      1.5010E+02   
   1.4377E+01      4.7089E+02      4.8348E-02      9.5165E-01      4.8816E+01      1.5118E+02   
   1.4411E+01      4.6928E+02      4.5048E-02      9.5495E-01      4.7746E+01      1.5225E+02   
   1.4444E+01      4.6766E+02      4.1945E-02      9.5805E-01      4.6692E+01      1.5331E+02   
   1.4478E+01      4.6606E+02      3.9037E-02      9.6096E-01      4.5658E+01      1.5434E+02   
   1.4511E+01      4.6446E+02      3.6320E-02      9.6368E-01      4.4644E+01      1.5536E+02   
   1.4545E+01      4.6285E+02      3.3765E-02      9.6624E-01      4.3644E+01      1.5636E+02   
   1.4578E+01      4.6124E+02      3.1354E-02      9.6865E-01      4.2655E+01      1.5735E+02   
   1.4612E+01      4.5964E+02      2.9106E-02      9.7089E-01      4.1685E+01      1.5831E+02   
   1.4645E+01      4.5803E+02      2.7000E-02      9.7300E-01      4.0731E+01      1.5927E+02   
   1.4679E+01      4.5643E+02      2.5034E-02      9.7497E-01      3.9794E+01      1.6021E+02   
   1.4712E+01      4.5483E+02      2.3193E-02      9.7681E-01      3.8872E+01      1.6113E+02   
   1.4745E+01      4.5323E+02      2.1475E-02      9.7852E-01      3.7966E+01      1.6203E+02   
   1.4779E+01      4.5163E+02      1.9869E-02      9.8013E-01      3.7074E+01      1.6293E+02   
   1.4812E+01      4.5002E+02      1.8364E-02      9.8164E-01      3.6193E+01      1.6381E+02   
   1.4845E+01      4.4842E+02      1.6968E-02      9.8303E-01      3.5331E+01      1.6467E+02   
   1.4879E+01      4.4681E+02      1.5663E-02      9.8434E-01      3.4482E+01      1.6552E+02   
   1.4912E+01      4.4521E+02      1.4450E-02      9.8555E-01      3.3648E+01      1.6635E+02   
   1.4946E+01      4.4360E+02      1.3320E-02      9.8668E-01      3.2828E+01      1.6717E+02   
   1.4979E+01      4.4200E+02      1.2276E-02      9.8772E-01      3.2023E+01      1.6798E+02   
   1.5013E+01      4.4039E+02      1.1299E-02      9.8870E-01      3.1230E+01      1.6877E+02   
   1.5046E+01      4.3879E+02      1.0391E-02      9.8961E-01      3.0451E+01      1.6955E+02   
   1.5080E+01      4.3718E+02      9.5495E-03      9.9045E-01      2.9686E+01      1.7031E+02   
   1.5113E+01      4.3557E+02      8.7695E-03      9.9123E-01      2.8936E+01      1.7106E+02   
   1.5147E+01      4.3397E+02      8.0471E-03      9.9195E-01      2.8198E+01      1.7180E+02   
   1.5180E+01      4.3236E+02      7.3787E-03      9.9262E-01      2.7474E+01      1.7253E+02   
   1.5213E+01      4.3075E+02      6.7606E-03      9.9324E-01      2.6764E+01      1.7324E+02   
   1.5247E+01      4.2915E+02      6.1895E-03      9.9381E-01      2.6067E+01      1.7393E+02   
   1.5280E+01      4.2754E+02      5.6622E-03      9.9434E-01      2.5383E+01      1.7462E+02   
   1.5314E+01      4.2593E+02      5.1759E-03      9.9482E-01      2.4712E+01      1.7529E+02   
   1.5347E+01      4.2433E+02      4.7275E-03      9.9527E-01      2.4054E+01      1.7595E+02   
   1.5381E+01      4.2272E+02      4.3146E-03      9.9569E-01      2.3408E+01      1.7659E+02   
   1.5414E+01      4.2111E+02      3.9345E-03      9.9607E-01      2.2775E+01      1.7722E+02   
   1.5448E+01      4.1951E+02      3.5850E-03      9.9641E-01      2.2155E+01      1.7785E+02   
   1.5481E+01      4.1790E+02      3.2639E-03      9.9674E-01      2.1547E+01      1.7845E+02   
   1.5515E+01      4.1629E+02      2.9691E-03      9.9703E-01      2.0951E+01      1.7905E+02   
   1.5548E+01      4.1469E+02      2.6987E-03      9.9730E-01      2.0367E+01      1.7963E+02   
   1.5582E+01      4.1308E+02      2.4509E-03      9.9755E-01      1.9795E+01      1.8020E+02   
   1.5615E+01      4.1147E+02      2.2239E-03      9.9778E-01      1.9235E+01      1.8076E+02   
   1.5649E+01      4.0987E+02      2.0162E-03      9.9798E-01      1.8687E+01      1.8131E+02   
   1.5682E+01      4.0826E+02      1.8263E-03      9.9817E-01      1.8150E+01      1.8185E+02   
   1.5716E+01      4.0665E+02      1.6529E-03      9.9835E-01      1.7624E+01      1.8238E+02   
   1.5749E+01      4.0505E+02      1.4946E-03      9.9851E-01      1.7110E+01      1.8289E+02   
   1.5783E+01      4.0344E+02      1.3503E-03      9.9865E-01      1.6606E+01      1.8339E+02   
   1.5816E+01      4.0183E+02      1.2188E-03      9.9878E-01      1.6114E+01      1.8389E+02   
   1.5849E+01      4.0023E+02      1.0991E-03      9.9890E-01      1.5632E+01      1.8437E+02   
   1.5883E+01      3.9862E+02      9.9026E-04      9.9901E-01      1.5162E+01      1.8484E+02   
   1.5916E+01      3.9701E+02      8.9137E-04      9.9911E-01      1.4701E+01      1.8530E+02   
   1.5950E+01      3.9541E+02      8.0160E-04      9.9920E-01      1.4251E+01      1.8575E+02   
   1.5983E+01      3.9380E+02      7.2019E-04      9.9928E-01      1.3812E+01      1.8619E+02   
   1.6017E+01      3.9219E+02      6.4643E-04      9.9935E-01      1.3382E+01      1.8662E+02   
   1.6050E+01      3.9059E+02      5.7966E-04      9.9942E-01      1.2963E+01      1.8704E+02   
   1.6084E+01      3.8898E+02      5.1928E-04      9.9948E-01      1.2553E+01      1.8745E+02   
   1.6117E+01      3.8737E+02      4.6473E-04      9.9954E-01      1.2153E+01      1.8785E+02   
   1.6151E+01      3.8577E+02      4.1549E-04      9.9958E-01      1.1763E+01      1.8824E+02   
   1.6184E+01      3.8416E+02      3.7110E-04      9.9963E-01      1.1382E+01      1.8862E+02   
   1.6218E+01      3.8255E+02      3.3111E-04      9.9967E-01      1.1010E+01      1.8899E+02   
   1.6251E+01      3.8095E+02      2.9512E-04      9.9970E-01      1.0648E+01      1.8935E+02   
   1.6285E+01      3.7934E+02      2.6277E-04      9.9974E-01      1.0294E+01      1.8971E+02   
   1.6318E+01      3.7773E+02      2.3372E-04      9.9977E-01      9.9495E+00      1.9005E+02   
   1.6352E+01      3.7613E+02      2.0766E-04      9.9979E-01      9.6136E+00      1.9039E+02   
   1.6385E+01      3.7452E+02      1.8430E-04      9.9982E-01      9.2864E+00      1.9071E+02   
   1.6418E+01      3.7291E+02      1.6339E-04      9.9984E-01      8.9675E+00      1.9103E+02   
   1.6452E+01      3.7131E+02      1.4470E-04      9.9986E-01      8.6571E+00      1.9134E+02   
   1.6485E+01      3.6970E+02      1.2800E-04      9.9987E-01      8.3548E+00      1.9165E+02   
   1.6519E+01      3.6809E+02      1.1309E-04      9.9989E-01      8.0605E+00      1.9194E+02   
   1.6552E+01      3.6649E+02      9.9812E-05      9.9990E-01      7.7742E+00      1.9223E+02   
   1.6586E+01      3.6488E+02      8.7988E-05      9.9991E-01      7.4957E+00      1.9250E+02   
   1.6619E+01      3.6327E+02      7.7473E-05      9.9992E-01      7.2248E+00      1.9278E+02   
   1.6653E+01      3.6167E+02      6.8134E-05      9.9993E-01      6.9614E+00      1.9304E+02   
   1.6686E+01      3.6006E+02      5.9848E-05      9.9994E-01      6.7054E+00      1.9329E+02   
   1.6720E+01      3.5845E+02      5.2506E-05      9.9995E-01      6.4567E+00      1.9354E+02   
   1.6753E+01      3.5685E+02      4.6007E-05      9.9995E-01      6.2150E+00      1.9378E+02   
   1.6787E+01      3.5524E+02      4.0262E-05      9.9996E-01      5.9804E+00      1.9402E+02   
   1.6820E+01      3.5363E+02      3.5190E-05      9.9996E-01      5.7526E+00      1.9425E+02   
   1.6854E+01      3.5203E+02      3.0718E-05      9.9997E-01      5.5315E+00      1.9447E+02   
   1.6887E+01      3.5042E+02      2.6779E-05      9.9997E-01      5.3170E+00      1.9468E+02   
   1.6921E+01      3.4881E+02      2.3314E-05      9.9998E-01      5.1089E+00      1.9489E+02   
   1.6954E+01      3.4721E+02      2.0270E-05      9.9998E-01      4.9072E+00      1.9509E+02   
   1.6988E+01      3.4560E+02      1.7600E-05      9.9998E-01      4.7117E+00      1.9529E+02   
   1.7021E+01      3.4399E+02      1.5261E-05      9.9998E-01      4.5222E+00      1.9548E+02   
   1.7054E+01      3.4239E+02      1.3214E-05      9.9999E-01      4.3387E+00      1.9566E+02   
   1.7088E+01      3.4078E+02      1.1426E-05      9.9999E-01      4.1610E+00      1.9584E+02   
   1.7121E+01      3.3917E+02      9.8655E-06      9.9999E-01      3.9890E+00      1.9601E+02   
   1.7155E+01      3.3757E+02      8.5059E-06      9.9999E-01      3.8226E+00      1.9618E+02   
   1.7188E+01      3.3596E+02      7.3229E-06      9.9999E-01      3.6616E+00      1.9634E+02   
   1.7222E+01      3.3435E+02      6.2950E-06      9.9999E-01      3.5060E+00      1.9649E+02   
   1.7255E+01      3.3275E+02      5.4033E-06      9.9999E-01      3.3556E+00      1.9664E+02   
   1.7289E+01      3.3114E+02      4.6308E-06      1.0000E+00      3.2102E+00      1.9679E+02   
   1.7322E+01      3.2953E+02      3.9626E-06      1.0000E+00      3.0699E+00      1.9693E+02   
   1.7356E+01      3.2793E+02      3.3855E-06      1.0000E+00      2.9343E+00      1.9707E+02   
   1.7389E+01      3.2632E+02      2.8878E-06      1.0000E+00      2.8036E+00      1.9720E+02   
   1.7423E+01      3.2471E+02      2.4593E-06      1.0000E+00      2.6774E+00      1.9732E+02   
   1.7456E+01      3.2311E+02      2.0910E-06      1.0000E+00      2.5557E+00      1.9744E+02   
   1.7490E+01      3.2150E+02      1.7748E-06      1.0000E+00      2.4385E+00      1.9756E+02   
   1.7523E+01      3.1989E+02      1.5039E-06      1.0000E+00      2.3255E+00      1.9767E+02   
   1.7557E+01      3.1829E+02      1.2722E-06      1.0000E+00      2.2167E+00      1.9778E+02   
   1.7590E+01      3.1668E+02      1.0743E-06      1.0000E+00      2.1119E+00      1.9789E+02   
   1.7623E+01      3.1507E+02      9.0564E-07      1.0000E+00      2.0112E+00      1.9799E+02   
   1.7657E+01      3.1347E+02      7.6206E-07      1.0000E+00      1.9142E+00      1.9809E+02   
   1.7690E+01      3.1186E+02      6.4008E-07      1.0000E+00      1.8210E+00      1.9818E+02   
   1.7724E+01      3.1025E+02      5.3663E-07      1.0000E+00      1.7315E+00      1.9827E+02   
   1.7757E+01      3.0865E+02      4.4906E-07      1.0000E+00      1.6455E+00      1.9835E+02   
   1.7791E+01      3.0704E+02      3.7507E-07      1.0000E+00      1.5629E+00      1.9844E+02   
   1.7824E+01      3.0543E+02      3.1266E-07      1.0000E+00      1.4837E+00      1.9852E+02   
   1.7858E+01      3.0383E+02      2.6013E-07      1.0000E+00      1.4077E+00      1.9859E+02   
   1.7891E+01      3.0222E+02      2.1599E-07      1.0000E+00      1.3348E+00      1.9867E+02   
   1.7925E+01      3.0061E+02      1.7898E-07      1.0000E+00      1.2650E+00      1.9873E+02   
   1.7958E+01      2.9901E+02      1.4801E-07      1.0000E+00      1.1982E+00      1.9880E+02   
   1.7992E+01      2.9740E+02      1.2214E-07      1.0000E+00      1.1342E+00      1.9887E+02   
   1.8025E+01      2.9579E+02      1.0058E-07      1.0000E+00      1.0730E+00      1.9893E+02   
   1.8059E+01      2.9419E+02      8.2649E-08      1.0000E+00      1.0145E+00      1.9899E+02   
