Results for node = 1
    time [d]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   1.0690E+00      4.4693E+02      0.0000E+00      0.0000E+00      7.2834E+00      1.9272E+02   
   1.0711E+00      4.4723E+02      0.0000E+00      0.0000E+00      7.3306E+00      1.9267E+02   
   1.0731E+00      4.4753E+02      0.0000E+00      0.0000E+00      7.3780E+00      1.9262E+02   
   1.0752E+00      4.4783E+02      0.0000E+00      0.0000E+00      7.4256E+00      1.9257E+02   
   1.0773E+00      4.4813E+02      0.0000E+00      0.0000E+00      7.4735E+00      1.9253E+02   
   1.0794E+00      4.4843E+02      0.0000E+00      0.0000E+00      7.5216E+00      1.9248E+02   
   1.0815E+00      4.4873E+02      0.0000E+00      0.0000E+00      7.5700E+00      1.9243E+02   
   1.0836E+00      4.4903E+02      0.0000E+00      0.0000E+00      7.6185E+00      1.9238E+02   
   1.0857E+00      4.4933E+02      0.0000E+00      0.0000E+00      7.6675E+00      1.9233E+02   
   1.0877E+00      4.4963E+02      0.0000E+00      0.0000E+00      7.7167E+00      1.9228E+02   
   1.0898E+00      4.4994E+02      0.0000E+00      0.0000E+00      7.7661E+00      1.9223E+02   
   1.0919E+00      4.5024E+02      0.0000E+00      0.0000E+00      7.8157E+00      1.9218E+02   
   1.0940E+00      4.5054E+02      0.0000E+00      0.0000E+00      7.8655E+00      1.9213E+02   
   1.0961E+00      4.5084E+02      0.0000E+00      0.0000E+00      7.9157E+00      1.9208E+02   
   1.0982E+00      4.5114E+02      0.0000E+00      0.0000E+00      7.9661E+00      1.9203E+02   
   1.1003E+00      4.5144E+02      0.0000E+00      0.0000E+00      8.0166E+00      1.9198E+02   
   1.1024E+00      4.5174E+02      0.0000E+00      0.0000E+00      8.0675E+00      1.9193E+02   
   1.1044E+00      4.5204E+02      0.0000E+00      0.0000E+00      8.1187E+00      1.9188E+02   
   1.1065E+00      4.5234E+02      0.0000E+00      0.0000E+00      8.1701E+00      1.9183E+02   
   1.1086E+00      4.5264E+02      0.0000E+00      0.0000E+00      8.2218E+00      1.9178E+02   
   1.1107E+00      4.5294E+02      0.0000E+00      0.0000E+00      8.2735E+00      1.9173E+02   
   1.1128E+00      4.5324E+02      0.0000E+00      0.0000E+00      8.3257E+00      1.9167E+02   
   1.1149E+00      4.5354E+02      0.0000E+00      0.0000E+00      8.3782E+00      1.9162E+02   
   1.1170E+00      4.5384E+02      0.0000E+00      0.0000E+00      8.4308E+00      1.9157E+02   
   1.1191E+00      4.5414E+02      0.0000E+00      0.0000E+00      8.4838E+00      1.9152E+02   
   1.1211E+00      4.5444E+02      0.0000E+00      0.0000E+00      8.5369E+00      1.9146E+02   
   1.1232E+00      4.5475E+02      0.0000E+00      0.0000E+00      8.5903E+00      1.9141E+02   
   1.1253E+00      4.5505E+02      0.0000E+00      0.0000E+00      8.6441E+00      1.9136E+02   
   1.1274E+00      4.5535E+02      0.0000E+00      0.0000E+00      8.6980E+00      1.9130E+02   
   1.1295E+00      4.5565E+02      0.0000E+00      0.0000E+00      8.7522E+00      1.9125E+02   
   1.1316E+00      4.5595E+02      0.0000E+00      0.0000E+00      8.8067E+00      1.9119E+02   
   1.1337E+00      4.5625E+02      0.0000E+00      0.0000E+00      8.8615E+00      1.9114E+02   
   1.1358E+00      4.5655E+02      0.0000E+00      0.0000E+00      8.9165E+00      1.9108E+02   
   1.1378E+00      4.5685E+02      0.0000E+00      0.0000E+00      8.9717E+00      1.9103E+02   
   1.1399E+00      4.5715E+02      0.0000E+00      0.0000E+00      9.0272E+00      1.9097E+02   
   1.1420E+00      4.5745E+02      0.0000E+00      0.0000E+00      9.0830E+00      1.9092E+02   
   1.1441E+00      4.5775E+02      0.0000E+00      0.0000E+00      9.1392E+00      1.9086E+02   
   1.1462E+00      4.5805E+02      0.0000E+00      0.0000E+00      9.1956E+00      1.9080E+02   
   1.1483E+00      4.5835E+02      0.0000E+00      0.0000E+00      9.2523E+00      1.9075E+02   
   1.1504E+00      4.5865E+02      0.0000E+00      0.0000E+00      9.3093E+00      1.9069E+02   
   1.1525E+00      4.5896E+02      0.0000E+00      0.0000E+00      9.3665E+00      1.9063E+02   
   1.1546E+00      4.5926E+02      0.0000E+00      0.0000E+00      9.4241E+00      1.9058E+02   
   1.1567E+00      4.5956E+02      0.0000E+00      0.0000E+00      9.4819E+00      1.9052E+02   
   1.1587E+00      4.5986E+02      0.0000E+00      0.0000E+00      9.5400E+00      1.9046E+02   
   1.1608E+00      4.6016E+02      0.0000E+00      0.0000E+00      9.5983E+00      1.9040E+02   
   1.1629E+00      4.6046E+02      0.0000E+00      0.0000E+00      9.6569E+00      1.9034E+02   
   1.1650E+00      4.6076E+02      0.0000E+00      0.0000E+00      9.7157E+00      1.9028E+02   
   1.1671E+00      4.6106E+02      0.0000E+00      0.0000E+00      9.7748E+00      1.9023E+02   
   1.1692E+00      4.6136E+02      0.0000E+00      0.0000E+00      9.8341E+00      1.9017E+02   
   1.1713E+00      4.6166E+02      0.0000E+00      0.0000E+00      9.8937E+00      1.9011E+02   
   1.1734E+00      4.6196E+02      0.0000E+00      0.0000E+00      9.9537E+00      1.9005E+02   
   1.1755E+00      4.6227E+02      0.0000E+00      0.0000E+00      1.0014E+01      1.8999E+02   
   1.1775E+00      4.6257E+02      0.0000E+00      0.0000E+00      1.0075E+01      1.8993E+02   
   1.1796E+00      4.6287E+02      0.0000E+00      0.0000E+00      1.0135E+01      1.8986E+02   
   1.1817E+00      4.6317E+02      0.0000E+00      0.0000E+00      1.0196E+01      1.8980E+02   
   1.1838E+00      4.6347E+02      0.0000E+00      0.0000E+00      1.0258E+01      1.8974E+02   
   1.1859E+00      4.6377E+02      0.0000E+00      0.0000E+00      1.0319E+01      1.8968E+02   
   1.1880E+00      4.6407E+02      0.0000E+00      0.0000E+00      1.0382E+01      1.8962E+02   
   1.1901E+00      4.6437E+02      0.0000E+00      0.0000E+00      1.0444E+01      1.8956E+02   
   1.1922E+00      4.6467E+02      0.0000E+00      0.0000E+00      1.0506E+01      1.8949E+02   
   1.1943E+00      4.6497E+02      0.0000E+00      0.0000E+00      1.0569E+01      1.8943E+02   
   1.1963E+00      4.6527E+02      0.0000E+00      0.0000E+00      1.0633E+01      1.8937E+02   
   1.1984E+00      4.6557E+02      0.0000E+00      0.0000E+00      1.0696E+01      1.8930E+02   
   1.2005E+00      4.6588E+02      0.0000E+00      0.0000E+00      1.0760E+01      1.8924E+02   
   1.2026E+00      4.6618E+02      0.0000E+00      0.0000E+00      1.0824E+01      1.8918E+02   
   1.2047E+00      4.6648E+02      0.0000E+00      0.0000E+00      1.0888E+01      1.8911E+02   
   1.2068E+00      4.6678E+02      0.0000E+00      0.0000E+00      1.0953E+01      1.8905E+02   
   1.2089E+00      4.6708E+02      0.0000E+00      0.0000E+00      1.1018E+01      1.8898E+02   
   1.2110E+00      4.6738E+02      0.0000E+00      0.0000E+00      1.1083E+01      1.8892E+02   
   1.2131E+00      4.6768E+02      0.0000E+00      0.0000E+00      1.1148E+01      1.8885E+02   
   1.2152E+00      4.6798E+02      0.0000E+00      0.0000E+00      1.1214E+01      1.8879E+02   
   1.2172E+00      4.6828E+02      0.0000E+00      0.0000E+00      1.1280E+01      1.8872E+02   
   1.2193E+00      4.6858E+02      0.0000E+00      0.0000E+00      1.1347E+01      1.8865E+02   
   1.2214E+00      4.6888E+02      0.0000E+00      0.0000E+00      1.1413E+01      1.8859E+02   
   1.2235E+00      4.6919E+02      0.0000E+00      0.0000E+00      1.1481E+01      1.8852E+02   
   1.2256E+00      4.6949E+02      0.0000E+00      0.0000E+00      1.1548E+01      1.8845E+02   
   1.2277E+00      4.6979E+02      0.0000E+00      0.0000E+00      1.1616E+01      1.8838E+02   
   1.2298E+00      4.7009E+02      0.0000E+00      0.0000E+00      1.1683E+01      1.8832E+02   
   1.2319E+00      4.7039E+02      0.0000E+00      0.0000E+00      1.1752E+01      1.8825E+02   
   1.2340E+00      4.7069E+02      0.0000E+00      0.0000E+00      1.1820E+01      1.8818E+02   
   1.2361E+00      4.7099E+02      0.0000E+00      0.0000E+00      1.1889E+01      1.8811E+02   
   1.2381E+00      4.7129E+02      0.0000E+00      0.0000E+00      1.1958E+01      1.8804E+02   
   1.2402E+00      4.7159E+02      0.0000E+00      0.0000E+00      1.2028E+01      1.8797E+02   
   1.2423E+00      4.7190E+02      0.0000E+00      0.0000E+00      1.2098E+01      1.8790E+02   
   1.2444E+00      4.7220E+02      0.0000E+00      0.0000E+00      1.2168E+01      1.8783E+02   
   1.2465E+00      4.7250E+02      0.0000E+00      0.0000E+00      1.2238E+01      1.8776E+02   
   1.2486E+00      4.7280E+02      0.0000E+00      0.0000E+00      1.2309E+01      1.8769E+02   
   1.2507E+00      4.7310E+02      0.0000E+00      0.0000E+00      1.2381E+01      1.8762E+02   
   1.2528E+00      4.7340E+02      0.0000E+00      0.0000E+00      1.2452E+01      1.8755E+02   
   1.2549E+00      4.7370E+02      0.0000E+00      0.0000E+00      1.2524E+01      1.8748E+02   
   1.2570E+00      4.7400E+02      0.0000E+00      0.0000E+00      1.2596E+01      1.8740E+02   
   1.2591E+00      4.7431E+02      0.0000E+00      0.0000E+00      1.2668E+01      1.8733E+02   
   1.2612E+00      4.7461E+02      0.0000E+00      0.0000E+00      1.2741E+01      1.8726E+02   
   1.2632E+00      4.7491E+02      0.0000E+00      0.0000E+00      1.2814E+01      1.8719E+02   
   1.2653E+00      4.7521E+02      0.0000E+00      0.0000E+00      1.2887E+01      1.8711E+02   
   1.2674E+00      4.7551E+02      0.0000E+00      0.0000E+00      1.2961E+01      1.8704E+02   
   1.2695E+00      4.7581E+02      0.0000E+00      0.0000E+00      1.3035E+01      1.8697E+02   
   1.2716E+00      4.7611E+02      0.0000E+00      0.0000E+00      1.3109E+01      1.8689E+02   
   1.2737E+00      4.7641E+02      0.0000E+00      0.0000E+00      1.3184E+01      1.8682E+02   
   1.2758E+00      4.7672E+02      0.0000E+00      0.0000E+00      1.3259E+01      1.8674E+02   
   1.2779E+00      4.7702E+02      0.0000E+00      0.0000E+00      1.3335E+01      1.8667E+02   
   1.2800E+00      4.7732E+02      0.0000E+00      0.0000E+00      1.3411E+01      1.8659E+02   
   1.2821E+00      4.7762E+02      0.0000E+00      0.0000E+00      1.3487E+01      1.8651E+02   
   1.2842E+00      4.7792E+02      0.0000E+00      0.0000E+00      1.3564E+01      1.8644E+02   
   1.2863E+00      4.7822E+02      0.0000E+00      0.0000E+00      1.3640E+01      1.8636E+02   
   1.2884E+00      4.7852E+02      0.0000E+00      0.0000E+00      1.3717E+01      1.8628E+02   
   1.2904E+00      4.7882E+02      0.0000E+00      0.0000E+00      1.3794E+01      1.8621E+02   
   1.2925E+00      4.7912E+02      0.0000E+00      0.0000E+00      1.3871E+01      1.8613E+02   
   1.2946E+00      4.7943E+02      0.0000E+00      0.0000E+00      1.3949E+01      1.8605E+02   
   1.2967E+00      4.7973E+02      0.0000E+00      0.0000E+00      1.4027E+01      1.8597E+02   
   1.2988E+00      4.8003E+02      0.0000E+00      0.0000E+00      1.4106E+01      1.8589E+02   
   1.3009E+00      4.8033E+02      0.0000E+00      0.0000E+00      1.4186E+01      1.8581E+02   
   1.3030E+00      4.8063E+02      0.0000E+00      0.0000E+00      1.4265E+01      1.8573E+02   
   1.3051E+00      4.8094E+02      0.0000E+00      0.0000E+00      1.4345E+01      1.8565E+02   
   1.3072E+00      4.8124E+02      0.0000E+00      0.0000E+00      1.4426E+01      1.8557E+02   
   1.3093E+00      4.8154E+02      0.0000E+00      0.0000E+00      1.4506E+01      1.8549E+02   
   1.3114E+00      4.8184E+02      0.0000E+00      0.0000E+00      1.4587E+01      1.8541E+02   
   1.3135E+00      4.8214E+02      0.0000E+00      0.0000E+00      1.4669E+01      1.8533E+02   
   1.3156E+00      4.8244E+02      0.0000E+00      0.0000E+00      1.4750E+01      1.8525E+02   
   1.3177E+00      4.8275E+02      0.0000E+00      0.0000E+00      1.4832E+01      1.8517E+02   
   1.3198E+00      4.8305E+02      0.0000E+00      0.0000E+00      1.4914E+01      1.8509E+02   
   1.3219E+00      4.8335E+02      0.0000E+00      0.0000E+00      1.4996E+01      1.8500E+02   
   1.3240E+00      4.8365E+02      0.0000E+00      0.0000E+00      1.5079E+01      1.8492E+02   
   1.3261E+00      4.8395E+02      0.0000E+00      0.0000E+00      1.5163E+01      1.8484E+02   
   1.3282E+00      4.8425E+02      0.0000E+00      0.0000E+00      1.5247E+01      1.8475E+02   
   1.3302E+00      4.8456E+02      0.0000E+00      0.0000E+00      1.5331E+01      1.8467E+02   
   1.3323E+00      4.8486E+02      0.0000E+00      0.0000E+00      1.5415E+01      1.8459E+02   
   1.3344E+00      4.8516E+02      0.0000E+00      0.0000E+00      1.5499E+01      1.8450E+02   
   1.3365E+00      4.8546E+02      0.0000E+00      0.0000E+00      1.5585E+01      1.8442E+02   
   1.3386E+00      4.8576E+02      0.0000E+00      0.0000E+00      1.5671E+01      1.8433E+02   
   1.3407E+00      4.8606E+02      0.0000E+00      0.0000E+00      1.5757E+01      1.8424E+02   
   1.3428E+00      4.8637E+02      0.0000E+00      0.0000E+00      1.5843E+01      1.8416E+02   
   1.3449E+00      4.8667E+02      0.0000E+00      0.0000E+00      1.5929E+01      1.8407E+02   
   1.3470E+00      4.8697E+02      0.0000E+00      0.0000E+00      1.6016E+01      1.8398E+02   
   1.3491E+00      4.8727E+02      0.0000E+00      0.0000E+00      1.6104E+01      1.8390E+02   
   1.3512E+00      4.8757E+02      0.0000E+00      0.0000E+00      1.6191E+01      1.8381E+02   
   1.3533E+00      4.8787E+02      0.0000E+00      0.0000E+00      1.6279E+01      1.8372E+02   
   1.3554E+00      4.8818E+02      0.0000E+00      0.0000E+00      1.6368E+01      1.8363E+02   
   1.3575E+00      4.8848E+02      0.0000E+00      0.0000E+00      1.6457E+01      1.8354E+02   
   1.3596E+00      4.8878E+02      0.0000E+00      0.0000E+00      1.6546E+01      1.8345E+02   
   1.3617E+00      4.8908E+02      0.0000E+00      0.0000E+00      1.6635E+01      1.8337E+02   
   1.3638E+00      4.8938E+02      0.0000E+00      0.0000E+00      1.6725E+01      1.8327E+02   
   1.3659E+00      4.8969E+02      0.0000E+00      0.0000E+00      1.6816E+01      1.8318E+02   
   1.3680E+00      4.8999E+02      0.0000E+00      0.0000E+00      1.6906E+01      1.8309E+02   
   1.3701E+00      4.9029E+02      0.0000E+00      0.0000E+00      1.6997E+01      1.8300E+02   
   1.3722E+00      4.9059E+02      0.0000E+00      0.0000E+00      1.7089E+01      1.8291E+02   
   1.3743E+00      4.9089E+02      0.0000E+00      0.0000E+00      1.7181E+01      1.8282E+02   
   1.3764E+00      4.9119E+02      0.0000E+00      0.0000E+00      1.7272E+01      1.8273E+02   
   1.3785E+00      4.9150E+02      0.0000E+00      0.0000E+00      1.7365E+01      1.8263E+02   
   1.3805E+00      4.9180E+02      0.0000E+00      0.0000E+00      1.7458E+01      1.8254E+02   
   1.3827E+00      4.9210E+02      0.0000E+00      0.0000E+00      1.7552E+01      1.8245E+02   
   1.3848E+00      4.9241E+02      0.0000E+00      0.0000E+00      1.7646E+01      1.8235E+02   
   1.3869E+00      4.9271E+02      0.0000E+00      0.0000E+00      1.7740E+01      1.8226E+02   
   1.3890E+00      4.9301E+02      0.0000E+00      0.0000E+00      1.7835E+01      1.8217E+02   
   1.3911E+00      4.9331E+02      0.0000E+00      0.0000E+00      1.7930E+01      1.8207E+02   
   1.3931E+00      4.9361E+02      0.0000E+00      0.0000E+00      1.8025E+01      1.8198E+02   
   1.3953E+00      4.9392E+02      0.0000E+00      0.0000E+00      1.8121E+01      1.8188E+02   
   1.3974E+00      4.9422E+02      0.0000E+00      0.0000E+00      1.8217E+01      1.8178E+02   
   1.3994E+00      4.9452E+02      0.0000E+00      0.0000E+00      1.8313E+01      1.8169E+02   
   1.4015E+00      4.9482E+02      0.0000E+00      0.0000E+00      1.8410E+01      1.8159E+02   
   1.4036E+00      4.9512E+02      0.0000E+00      0.0000E+00      1.8506E+01      1.8149E+02   
   1.4057E+00      4.9543E+02      0.0000E+00      0.0000E+00      1.8605E+01      1.8140E+02   
   1.4078E+00      4.9573E+02      0.0000E+00      0.0000E+00      1.8703E+01      1.8130E+02   
   1.4099E+00      4.9603E+02      0.0000E+00      0.0000E+00      1.8800E+01      1.8120E+02   
   1.4120E+00      4.9633E+02      0.0000E+00      0.0000E+00      1.8899E+01      1.8110E+02   
   1.4141E+00      4.9663E+02      0.0000E+00      0.0000E+00      1.8998E+01      1.8100E+02   
   1.4162E+00      4.9693E+02      0.0000E+00      0.0000E+00      1.9098E+01      1.8090E+02   
   1.4183E+00      4.9724E+02      0.0000E+00      0.0000E+00      1.9198E+01      1.8080E+02   
   1.4204E+00      4.9754E+02      0.0000E+00      0.0000E+00      1.9299E+01      1.8070E+02   
   1.4225E+00      4.9784E+02      0.0000E+00      0.0000E+00      1.9399E+01      1.8060E+02   
   1.4246E+00      4.9815E+02      0.0000E+00      0.0000E+00      1.9501E+01      1.8050E+02   
   1.4267E+00      4.9845E+02      0.0000E+00      0.0000E+00      1.9603E+01      1.8040E+02   
   1.4288E+00      4.9875E+02      0.0000E+00      0.0000E+00      1.9706E+01      1.8029E+02   
   1.4309E+00      4.9905E+02      0.0000E+00      0.0000E+00      1.9809E+01      1.8019E+02   
   1.4330E+00      4.9936E+02      0.0000E+00      0.0000E+00      1.9911E+01      1.8009E+02   
   1.4351E+00      4.9966E+02      0.0000E+00      0.0000E+00      2.0014E+01      1.7999E+02   
   1.4372E+00      4.9996E+02      0.0000E+00      0.0000E+00      2.0117E+01      1.7988E+02   
   1.4393E+00      5.0026E+02      0.0000E+00      0.0000E+00      2.0222E+01      1.7978E+02   
   1.4414E+00      5.0056E+02      0.0000E+00      0.0000E+00      2.0326E+01      1.7967E+02   
   1.4435E+00      5.0086E+02      0.0000E+00      0.0000E+00      2.0431E+01      1.7957E+02   
   1.4456E+00      5.0116E+02      0.0000E+00      0.0000E+00      2.0536E+01      1.7946E+02   
   1.4477E+00      5.0147E+02      0.0000E+00      0.0000E+00      2.0642E+01      1.7936E+02   
   1.4498E+00      5.0177E+02      0.0000E+00      0.0000E+00      2.0747E+01      1.7925E+02   
   1.4519E+00      5.0207E+02      0.0000E+00      0.0000E+00      2.0854E+01      1.7915E+02   
   1.4540E+00      5.0237E+02      0.0000E+00      0.0000E+00      2.0960E+01      1.7904E+02   
   1.4561E+00      5.0267E+02      0.0000E+00      0.0000E+00      2.1068E+01      1.7893E+02   
   1.4582E+00      5.0298E+02      0.0000E+00      0.0000E+00      2.1177E+01      1.7882E+02   
   1.4603E+00      5.0328E+02      0.0000E+00      0.0000E+00      2.1285E+01      1.7872E+02   
   1.4624E+00      5.0359E+02      0.0000E+00      0.0000E+00      2.1394E+01      1.7861E+02   
   1.4645E+00      5.0389E+02      0.0000E+00      0.0000E+00      2.1503E+01      1.7850E+02   
   1.4666E+00      5.0419E+02      0.0000E+00      0.0000E+00      2.1614E+01      1.7839E+02   
   1.4687E+00      5.0449E+02      0.0000E+00      0.0000E+00      2.1723E+01      1.7828E+02   
   1.4708E+00      5.0480E+02      0.0000E+00      0.0000E+00      2.1834E+01      1.7817E+02   
   1.4729E+00      5.0510E+02      0.0000E+00      0.0000E+00      2.1945E+01      1.7806E+02   
   1.4750E+00      5.0540E+02      0.0000E+00      0.0000E+00      2.2056E+01      1.7794E+02   
   1.4771E+00      5.0571E+02      0.0000E+00      0.0000E+00      2.2169E+01      1.7783E+02   
   1.4792E+00      5.0601E+02      0.0000E+00      0.0000E+00      2.2281E+01      1.7772E+02   
   1.4813E+00      5.0631E+02      0.0000E+00      0.0000E+00      2.2395E+01      1.7761E+02   
   1.4834E+00      5.0662E+02      0.0000E+00      0.0000E+00      2.2508E+01      1.7749E+02   
   1.4855E+00      5.0692E+02      0.0000E+00      0.0000E+00      2.2622E+01      1.7738E+02   
   1.4876E+00      5.0722E+02      0.0000E+00      0.0000E+00      2.2735E+01      1.7727E+02   
   1.4897E+00      5.0752E+02      0.0000E+00      0.0000E+00      2.2850E+01      1.7715E+02   
   1.4919E+00      5.0783E+02      0.0000E+00      0.0000E+00      2.2965E+01      1.7703E+02   
   1.4940E+00      5.0813E+02      0.0000E+00      0.0000E+00      2.3081E+01      1.7692E+02   
   1.4961E+00      5.0843E+02      0.0000E+00      0.0000E+00      2.3197E+01      1.7680E+02   
   1.4982E+00      5.0873E+02      0.0000E+00      0.0000E+00      2.3312E+01      1.7669E+02   
   1.5003E+00      5.0904E+02      0.0000E+00      0.0000E+00      2.3429E+01      1.7657E+02   
   1.5024E+00      5.0934E+02      0.0000E+00      0.0000E+00      2.3547E+01      1.7645E+02   
   1.5045E+00      5.0965E+02      0.0000E+00      0.0000E+00      2.3665E+01      1.7634E+02   
   1.5066E+00      5.0995E+02      0.0000E+00      0.0000E+00      2.3783E+01      1.7622E+02   
   1.5087E+00      5.1025E+02      0.0000E+00      0.0000E+00      2.3901E+01      1.7610E+02   
   1.5108E+00      5.1055E+02      0.0000E+00      0.0000E+00      2.4019E+01      1.7598E+02   
   1.5129E+00      5.1086E+02      0.0000E+00      0.0000E+00      2.4140E+01      1.7586E+02   
   1.5150E+00      5.1116E+02      0.0000E+00      0.0000E+00      2.4259E+01      1.7574E+02   
   1.5171E+00      5.1146E+02      0.0000E+00      0.0000E+00      2.4379E+01      1.7562E+02   
   1.5192E+00      5.1177E+02      0.0000E+00      0.0000E+00      2.4501E+01      1.7550E+02   
   1.5213E+00      5.1207E+02      0.0000E+00      0.0000E+00      2.4622E+01      1.7538E+02   
   1.5234E+00      5.1237E+02      0.0000E+00      0.0000E+00      2.4744E+01      1.7526E+02   
   1.5255E+00      5.1268E+02      0.0000E+00      0.0000E+00      2.4867E+01      1.7513E+02   
   1.5276E+00      5.1298E+02      0.0000E+00      0.0000E+00      2.4989E+01      1.7501E+02   
   1.5297E+00      5.1328E+02      0.0000E+00      0.0000E+00      2.5113E+01      1.7489E+02   
   1.5319E+00      5.1359E+02      0.0000E+00      0.0000E+00      2.5238E+01      1.7476E+02   
   1.5340E+00      5.1389E+02      0.0000E+00      0.0000E+00      2.5362E+01      1.7464E+02   
   1.5361E+00      5.1420E+02      0.0000E+00      0.0000E+00      2.5487E+01      1.7451E+02   
   1.5382E+00      5.1450E+02      0.0000E+00      0.0000E+00      2.5613E+01      1.7439E+02   
   1.5403E+00      5.1481E+02      0.0000E+00      0.0000E+00      2.5738E+01      1.7426E+02   
   1.5424E+00      5.1511E+02      0.0000E+00      0.0000E+00      2.5865E+01      1.7414E+02   
   1.5446E+00      5.1542E+02      0.0000E+00      0.0000E+00      2.5993E+01      1.7401E+02   
   1.5467E+00      5.1572E+02      0.0000E+00      0.0000E+00      2.6119E+01      1.7388E+02   
   1.5488E+00      5.1602E+02      0.0000E+00      0.0000E+00      2.6247E+01      1.7375E+02   
   1.5509E+00      5.1633E+02      0.0000E+00      0.0000E+00      2.6376E+01      1.7362E+02   
   1.5530E+00      5.1663E+02      0.0000E+00      0.0000E+00      2.6504E+01      1.7350E+02   
   1.5551E+00      5.1694E+02      0.0000E+00      0.0000E+00      2.6633E+01      1.7337E+02   
   1.5572E+00      5.1724E+02      0.0000E+00      0.0000E+00      2.6764E+01      1.7324E+02   
   1.5593E+00      5.1754E+02      0.0000E+00      0.0000E+00      2.6892E+01      1.7311E+02   
   1.5614E+00      5.1785E+02      0.0000E+00      0.0000E+00      2.7023E+01      1.7298E+02   
   1.5636E+00      5.1815E+02      0.0000E+00      0.0000E+00      2.7154E+01      1.7285E+02   
   1.5656E+00      5.1845E+02      0.0000E+00      0.0000E+00      2.7284E+01      1.7272E+02   
   1.5677E+00      5.1875E+02      0.0000E+00      0.0000E+00      2.7416E+01      1.7258E+02   
   1.5699E+00      5.1906E+02      0.0000E+00      0.0000E+00      2.7549E+01      1.7245E+02   
   1.5720E+00      5.1937E+02      0.0000E+00      0.0000E+00      2.7683E+01      1.7232E+02   
   1.5741E+00      5.1967E+02      0.0000E+00      0.0000E+00      2.7815E+01      1.7218E+02   
   1.5762E+00      5.1997E+02      0.0000E+00      0.0000E+00      2.7949E+01      1.7205E+02   
   1.5783E+00      5.2028E+02      0.0000E+00      0.0000E+00      2.8085E+01      1.7192E+02   
   1.5804E+00      5.2058E+02      0.0000E+00      0.0000E+00      2.8218E+01      1.7178E+02   
   1.5825E+00      5.2088E+02      0.0000E+00      0.0000E+00      2.8353E+01      1.7165E+02   
   1.5846E+00      5.2119E+02      0.0000E+00      0.0000E+00      2.8489E+01      1.7151E+02   
   1.5868E+00      5.2149E+02      0.0000E+00      0.0000E+00      2.8627E+01      1.7137E+02   
   1.5888E+00      5.2179E+02      0.0000E+00      0.0000E+00      2.8762E+01      1.7124E+02   
   1.5910E+00      5.2210E+02      0.0000E+00      0.0000E+00      2.8899E+01      1.7110E+02   
   1.5931E+00      5.2240E+02      0.0000E+00      0.0000E+00      2.9038E+01      1.7096E+02   
   1.5952E+00      5.2271E+02      0.0000E+00      0.0000E+00      2.9178E+01      1.7082E+02   
   1.5973E+00      5.2301E+02      0.0000E+00      0.0000E+00      2.9316E+01      1.7068E+02   
   1.5994E+00      5.2332E+02      0.0000E+00      0.0000E+00      2.9455E+01      1.7055E+02   
   1.6015E+00      5.2362E+02      0.0000E+00      0.0000E+00      2.9596E+01      1.7040E+02   
   1.6037E+00      5.2393E+02      0.0000E+00      0.0000E+00      2.9738E+01      1.7026E+02   
   1.6058E+00      5.2423E+02      0.0000E+00      0.0000E+00      2.9878E+01      1.7012E+02   
   1.6079E+00      5.2454E+02      0.0000E+00      0.0000E+00      3.0019E+01      1.6998E+02   
   1.6100E+00      5.2484E+02      0.0000E+00      0.0000E+00      3.0162E+01      1.6984E+02   
   1.6122E+00      5.2515E+02      0.0000E+00      0.0000E+00      3.0307E+01      1.6969E+02   
   1.6143E+00      5.2545E+02      0.0000E+00      0.0000E+00      3.0449E+01      1.6955E+02   
   1.6164E+00      5.2576E+02      0.0000E+00      0.0000E+00      3.0592E+01      1.6941E+02   
   1.6185E+00      5.2606E+02      0.0000E+00      0.0000E+00      3.0737E+01      1.6926E+02   
   1.6206E+00      5.2637E+02      0.0000E+00      0.0000E+00      3.0884E+01      1.6912E+02   
   1.6227E+00      5.2667E+02      0.0000E+00      0.0000E+00      3.1027E+01      1.6897E+02   
   1.6248E+00      5.2698E+02      0.0000E+00      0.0000E+00      3.1172E+01      1.6883E+02   
   1.6270E+00      5.2728E+02      0.0000E+00      0.0000E+00      3.1319E+01      1.6868E+02   
   1.6291E+00      5.2759E+02      0.0000E+00      0.0000E+00      3.1468E+01      1.6853E+02   
   1.6312E+00      5.2789E+02      0.0000E+00      0.0000E+00      3.1613E+01      1.6839E+02   
   1.6333E+00      5.2819E+02      0.0000E+00      0.0000E+00      3.1760E+01      1.6824E+02   
   1.6354E+00      5.2850E+02      0.0000E+00      0.0000E+00      3.1908E+01      1.6809E+02   
   1.6375E+00      5.2881E+02      0.0000E+00      0.0000E+00      3.2058E+01      1.6794E+02   
   1.6397E+00      5.2912E+02      0.0000E+00      0.0000E+00      3.2210E+01      1.6779E+02   
   1.6418E+00      5.2942E+02      0.0000E+00      0.0000E+00      3.2358E+01      1.6764E+02   
   1.6439E+00      5.2972E+02      0.0000E+00      0.0000E+00      3.2508E+01      1.6749E+02   
   1.6460E+00      5.3003E+02      0.0000E+00      0.0000E+00      3.2660E+01      1.6734E+02   
   1.6482E+00      5.3034E+02      0.0000E+00      0.0000E+00      3.2813E+01      1.6719E+02   
   1.6503E+00      5.3065E+02      0.0000E+00      0.0000E+00      3.2968E+01      1.6703E+02   
