Results for node = 1
    time [h]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   1.8536E+01      6.0193E+02      1.1297E-01      8.8703E-01      1.9931E+02      6.9159E-01   
   1.8570E+01      6.0091E+02      1.9781E-01      8.0219E-01      1.9765E+02      2.3453E+00   
   1.8603E+01      5.9990E+02      2.7600E-01      7.2400E-01      1.9591E+02      4.0875E+00   
   1.8637E+01      5.9888E+02      3.4678E-01      6.5322E-01      1.9415E+02      5.8471E+00   
   1.8671E+01      5.9787E+02      4.0959E-01      5.9041E-01      1.9243E+02      7.5670E+00   
   1.8705E+01      5.9684E+02      4.6795E-01      5.3205E-01      1.9070E+02      9.2966E+00   
   1.8739E+01      5.9583E+02      5.2144E-01      4.7856E-01      1.8901E+02      1.0989E+01   
   1.8773E+01      5.9480E+02      5.7236E-01      4.2764E-01      1.8731E+02      1.2694E+01   
   1.8807E+01      5.9378E+02      6.1973E-01      3.8027E-01      1.8564E+02      1.4362E+01   
   1.8841E+01      5.9278E+02      6.6393E-01      3.3607E-01      1.8401E+02      1.5995E+01   
   1.8874E+01      5.9177E+02      7.0652E-01      2.9348E-01      1.8236E+02      1.7640E+01   
   1.8908E+01      5.9076E+02      7.4633E-01      2.5367E-01      1.8075E+02      1.9249E+01   
   1.8942E+01      5.8975E+02      7.8471E-01      2.1529E-01      1.7913E+02      2.0871E+01   
   1.8976E+01      5.8872E+02      8.2165E-01      1.7835E-01      1.7749E+02      2.2508E+01   
   1.9010E+01      5.8770E+02      8.5605E-01      1.4395E-01      1.7589E+02      2.4107E+01   
   1.9044E+01      5.8667E+02      8.8903E-01      1.1097E-01      1.7428E+02      2.5721E+01   
   1.9078E+01      5.8565E+02      9.1956E-01      8.0435E-02      1.7270E+02      2.7297E+01   
   1.9113E+01      5.8462E+02      9.4868E-01      5.1325E-02      1.7111E+02      2.8887E+01   
   1.9146E+01      5.8361E+02      9.7540E-01      2.4597E-02      1.6956E+02      3.0439E+01   
   1.9181E+01      5.8258E+02      1.0000E+00      0.0000E+00      1.6799E+02      3.2005E+01   
   1.9214E+01      5.8157E+02      1.0000E+00      0.0000E+00      1.6645E+02      3.3551E+01   
   1.9249E+01      5.8054E+02      1.0000E+00      0.0000E+00      1.6485E+02      3.5146E+01   
   1.9282E+01      5.7954E+02      1.0000E+00      0.0000E+00      1.6327E+02      3.6731E+01   
   1.9316E+01      5.7851E+02      1.0000E+00      0.0000E+00      1.6164E+02      3.8360E+01   
   1.9350E+01      5.7751E+02      1.0000E+00      0.0000E+00      1.6003E+02      3.9970E+01   
   1.9383E+01      5.7650E+02      1.0000E+00      0.0000E+00      1.5838E+02      4.1619E+01   
   1.9418E+01      5.7546E+02      1.0000E+00      0.0000E+00      1.5669E+02      4.3306E+01   
   1.9452E+01      5.7445E+02      1.0000E+00      0.0000E+00      1.5504E+02      4.4963E+01   
   1.9486E+01      5.7343E+02      1.0000E+00      0.0000E+00      1.5335E+02      4.6652E+01   
   1.9519E+01      5.7243E+02      1.0000E+00      0.0000E+00      1.5170E+02      4.8302E+01   
   1.9553E+01      5.7141E+02      1.0000E+00      0.0000E+00      1.5002E+02      4.9979E+01   
   1.9588E+01      5.7037E+02      1.0000E+00      0.0000E+00      1.4832E+02      5.1681E+01   
   1.9621E+01      5.6936E+02      1.0000E+00      0.0000E+00      1.4667E+02      5.3334E+01   
   1.9655E+01      5.6834E+02      1.0000E+00      0.0000E+00      1.4499E+02      5.5007E+01   
   1.9690E+01      5.6729E+02      1.0000E+00      0.0000E+00      1.4330E+02      5.6698E+01   
   1.9724E+01      5.6627E+02      1.0000E+00      0.0000E+00      1.4167E+02      5.8330E+01   
   1.9759E+01      5.6524E+02      1.0000E+00      0.0000E+00      1.4003E+02      5.9975E+01   
   1.9792E+01      5.6424E+02      1.0000E+00      0.0000E+00      1.3844E+02      6.1556E+01   
   1.9826E+01      5.6322E+02      1.0000E+00      0.0000E+00      1.3685E+02      6.3145E+01   
   1.9861E+01      5.6218E+02      1.0000E+00      0.0000E+00      1.3526E+02      6.4742E+01   
   1.9894E+01      5.6117E+02      1.0000E+00      0.0000E+00      1.3373E+02      6.6268E+01   
   1.9928E+01      5.6015E+02      1.0000E+00      0.0000E+00      1.3220E+02      6.7797E+01   
   1.9963E+01      5.5911E+02      1.0000E+00      0.0000E+00      1.3067E+02      6.9329E+01   
   1.9997E+01      5.5810E+02      1.0000E+00      0.0000E+00      1.2922E+02      7.0785E+01   
   2.0031E+01      5.5707E+02      1.0000E+00      0.0000E+00      1.2776E+02      7.2239E+01   
   2.0066E+01      5.5603E+02      1.0000E+00      0.0000E+00      1.2631E+02      7.3693E+01   
   2.0099E+01      5.5502E+02      1.0000E+00      0.0000E+00      1.2493E+02      7.5066E+01   
   2.0133E+01      5.5400E+02      1.0000E+00      0.0000E+00      1.2356E+02      7.6436E+01   
   2.0168E+01      5.5296E+02      1.0000E+00      0.0000E+00      1.2220E+02      7.7801E+01   
   2.0201E+01      5.5196E+02      1.0000E+00      0.0000E+00      1.2092E+02      7.9084E+01   
   2.0235E+01      5.5094E+02      1.0000E+00      0.0000E+00      1.1964E+02      8.0361E+01   
   2.0270E+01      5.4990E+02      1.0000E+00      0.0000E+00      1.1837E+02      8.1632E+01   
   2.0305E+01      5.4884E+02      1.0000E+00      0.0000E+00      1.1711E+02      8.2894E+01   
   2.0339E+01      5.4782E+02      1.0000E+00      0.0000E+00      1.1593E+02      8.4074E+01   
   2.0374E+01      5.4679E+02      1.0000E+00      0.0000E+00      1.1476E+02      8.5245E+01   
   2.0409E+01      5.4574E+02      1.0000E+00      0.0000E+00      1.1359E+02      8.6407E+01   
   2.0442E+01      5.4473E+02      1.0000E+00      0.0000E+00      1.1251E+02      8.7488E+01   
   2.0476E+01      5.4371E+02      1.0000E+00      0.0000E+00      1.1144E+02      8.8559E+01   
   2.0511E+01      5.4267E+02      1.0000E+00      0.0000E+00      1.1038E+02      8.9621E+01   
   2.0546E+01      5.4162E+02      1.0000E+00      0.0000E+00      1.0935E+02      9.0654E+01   
   2.0580E+01      5.4060E+02      1.0000E+00      0.0000E+00      1.0837E+02      9.1635E+01   
   2.0616E+01      5.3953E+02      1.0000E+00      0.0000E+00      1.0737E+02      9.2626E+01   
   2.0650E+01      5.3850E+02      1.0000E+00      0.0000E+00      1.0644E+02      9.3564E+01   
   2.0684E+01      5.3748E+02      1.0000E+00      0.0000E+00      1.0555E+02      9.4452E+01   
   2.0719E+01      5.3643E+02      1.0000E+00      0.0000E+00      1.0465E+02      9.5346E+01   
   2.0753E+01      5.3541E+02      1.0000E+00      0.0000E+00      1.0381E+02      9.6192E+01   
   2.0786E+01      5.3441E+02      1.0000E+00      0.0000E+00      1.0301E+02      9.6993E+01   
   2.0821E+01      5.3338E+02      1.0000E+00      0.0000E+00      1.0220E+02      9.7795E+01   
   2.0854E+01      5.3237E+02      1.0000E+00      0.0000E+00      1.0145E+02      9.8554E+01   
   2.0889E+01      5.3133E+02      1.0000E+00      0.0000E+00      1.0069E+02      9.9311E+01   
   2.0923E+01      5.3032E+02      1.0000E+00      0.0000E+00      9.9974E+01      1.0003E+02   
   2.0957E+01      5.2928E+02      1.0000E+00      0.0000E+00      9.9263E+01      1.0074E+02   
   2.0991E+01      5.2826E+02      6.0950E-01      3.9050E-01      9.8315E+01      1.0168E+02   
   2.1026E+01      5.2723E+02      5.9236E-01      4.0764E-01      9.7211E+01      1.0279E+02   
   2.1060E+01      5.2621E+02      5.7590E-01      4.2410E-01      9.6142E+01      1.0386E+02   
   2.1094E+01      5.2518E+02      5.5934E-01      4.4066E-01      9.5058E+01      1.0494E+02   
   2.1128E+01      5.2417E+02      5.4346E-01      4.5654E-01      9.4008E+01      1.0599E+02   
   2.1162E+01      5.2314E+02      5.2753E-01      4.7247E-01      9.2947E+01      1.0705E+02   
   2.1195E+01      5.2214E+02      5.1227E-01      4.8773E-01      9.1919E+01      1.0808E+02   
   2.1229E+01      5.2112E+02      4.9703E-01      5.0297E-01      9.0881E+01      1.0912E+02   
   2.1264E+01      5.2009E+02      4.8185E-01      5.1815E-01      8.9835E+01      1.1016E+02   
   2.1297E+01      5.1908E+02      4.6734E-01      5.3266E-01      8.8824E+01      1.1118E+02   
   2.1331E+01      5.1806E+02      4.5292E-01      5.4708E-01      8.7806E+01      1.1219E+02   
   2.1366E+01      5.1703E+02      4.3865E-01      5.6135E-01      8.6784E+01      1.1322E+02   
   2.1399E+01      5.1602E+02      4.2503E-01      5.7497E-01      8.5796E+01      1.1420E+02   
   2.1433E+01      5.1500E+02      4.1157E-01      5.8843E-01      8.4805E+01      1.1519E+02   
   2.1467E+01      5.1398E+02      3.9829E-01      6.0171E-01      8.3813E+01      1.1619E+02   
   2.1502E+01      5.1294E+02      3.8523E-01      6.1477E-01      8.2822E+01      1.1718E+02   
   2.1535E+01      5.1194E+02      3.7280E-01      6.2720E-01      8.1864E+01      1.1814E+02   
   2.1569E+01      5.1092E+02      3.6059E-01      6.3941E-01      8.0907E+01      1.1909E+02   
   2.1603E+01      5.0990E+02      3.4861E-01      6.5139E-01      7.9953E+01      1.2005E+02   
   2.1637E+01      5.0888E+02      3.3688E-01      6.6312E-01      7.9002E+01      1.2100E+02   
   2.1671E+01      5.0786E+02      3.2541E-01      6.7459E-01      7.8056E+01      1.2194E+02   
   2.1706E+01      5.0683E+02      3.1422E-01      6.8578E-01      7.7116E+01      1.2288E+02   
   2.1739E+01      5.0583E+02      3.0361E-01      6.9639E-01      7.6208E+01      1.2379E+02   
   2.1772E+01      5.0483E+02      2.9326E-01      7.0674E-01      7.5306E+01      1.2469E+02   
   2.1806E+01      5.0383E+02      2.8318E-01      7.1682E-01      7.4410E+01      1.2559E+02   
   2.1839E+01      5.0282E+02      2.7337E-01      7.2663E-01      7.3522E+01      1.2648E+02   
   2.1873E+01      5.0182E+02      2.6384E-01      7.3616E-01      7.2642E+01      1.2736E+02   
   2.1907E+01      5.0080E+02      2.5436E-01      7.4564E-01      7.1748E+01      1.2825E+02   
   2.1941E+01      4.9978E+02      2.4518E-01      7.5482E-01      7.0866E+01      1.2913E+02   
   2.1975E+01      4.9876E+02      2.3631E-01      7.6369E-01      6.9994E+01      1.3001E+02   
   2.2008E+01      4.9775E+02      2.2773E-01      7.7227E-01      6.9134E+01      1.3087E+02   
   2.2042E+01      4.9674E+02      2.1945E-01      7.8055E-01      6.8285E+01      1.3172E+02   
   2.2075E+01      4.9574E+02      2.1146E-01      7.8854E-01      6.7448E+01      1.3255E+02   
   2.2109E+01      4.9473E+02      2.0359E-01      7.9641E-01      6.6605E+01      1.3339E+02   
   2.2143E+01      4.9372E+02      1.9602E-01      8.0398E-01      6.5776E+01      1.3422E+02   
   2.2177E+01      4.9270E+02      1.8859E-01      8.1141E-01      6.4944E+01      1.3506E+02   
   2.2210E+01      4.9169E+02      1.8146E-01      8.1854E-01      6.4127E+01      1.3587E+02   
   2.2244E+01      4.9069E+02      1.7461E-01      8.2539E-01      6.3324E+01      1.3668E+02   
   2.2277E+01      4.8968E+02      1.6792E-01      8.3208E-01      6.2521E+01      1.3748E+02   
   2.2311E+01      4.8866E+02      1.6140E-01      8.3860E-01      6.1719E+01      1.3828E+02   
   2.2345E+01      4.8766E+02      1.5516E-01      8.4484E-01      6.0933E+01      1.3907E+02   
   2.2378E+01      4.8665E+02      1.4910E-01      8.5090E-01      6.0150E+01      1.3985E+02   
   2.2412E+01      4.8563E+02      1.4321E-01      8.5679E-01      5.9370E+01      1.4063E+02   
   2.2446E+01      4.8463E+02      1.3758E-01      8.6242E-01      5.8608E+01      1.4139E+02   
   2.2479E+01      4.8363E+02      1.3214E-01      8.6786E-01      5.7851E+01      1.4215E+02   
   2.2513E+01      4.8262E+02      1.2687E-01      8.7313E-01      5.7099E+01      1.4290E+02   
   2.2546E+01      4.8162E+02      1.2177E-01      8.7823E-01      5.6354E+01      1.4365E+02   
   2.2580E+01      4.8061E+02      1.1686E-01      8.8314E-01      5.5616E+01      1.4438E+02   
   2.2613E+01      4.7961E+02      1.1212E-01      8.8788E-01      5.4885E+01      1.4511E+02   
   2.2646E+01      4.7861E+02      1.0755E-01      8.9245E-01      5.4164E+01      1.4584E+02   
   2.2680E+01      4.7760E+02      1.0311E-01      8.9689E-01      5.3441E+01      1.4656E+02   
   2.2714E+01      4.7659E+02      9.8840E-02      9.0116E-01      5.2729E+01      1.4727E+02   
   2.2747E+01      4.7559E+02      9.4744E-02      9.0526E-01      5.2027E+01      1.4797E+02   
   2.2780E+01      4.7459E+02      9.0771E-02      9.0923E-01      5.1327E+01      1.4867E+02   
   2.2814E+01      4.7357E+02      8.6925E-02      9.1307E-01      5.0631E+01      1.4937E+02   
   2.2848E+01      4.7257E+02      8.3249E-02      9.1675E-01      4.9946E+01      1.5005E+02   
   2.2881E+01      4.7157E+02      7.9699E-02      9.2030E-01      4.9266E+01      1.5073E+02   
   2.2915E+01      4.7056E+02      7.6276E-02      9.2372E-01      4.8592E+01      1.5141E+02   
   2.2948E+01      4.6955E+02      7.2981E-02      9.2702E-01      4.7924E+01      1.5208E+02   
   2.2982E+01      4.6855E+02      6.9813E-02      9.3019E-01      4.7263E+01      1.5274E+02   
   2.3015E+01      4.6754E+02      6.6770E-02      9.3323E-01      4.6610E+01      1.5339E+02   
   2.3049E+01      4.6654E+02      6.3851E-02      9.3615E-01      4.5964E+01      1.5404E+02   
   2.3082E+01      4.6553E+02      6.1029E-02      9.3897E-01      4.5322E+01      1.5468E+02   
   2.3116E+01      4.6453E+02      5.8329E-02      9.4167E-01      4.4689E+01      1.5531E+02   
   2.3149E+01      4.6353E+02      5.5727E-02      9.4427E-01      4.4060E+01      1.5594E+02   
   2.3183E+01      4.6252E+02      5.3222E-02      9.4678E-01      4.3436E+01      1.5656E+02   
   2.3216E+01      4.6151E+02      5.0816E-02      9.4918E-01      4.2818E+01      1.5718E+02   
   2.3250E+01      4.6051E+02      4.8507E-02      9.5149E-01      4.2207E+01      1.5779E+02   
   2.3283E+01      4.5950E+02      4.6295E-02      9.5371E-01      4.1603E+01      1.5840E+02   
   2.3317E+01      4.5850E+02      4.4177E-02      9.5582E-01      4.1007E+01      1.5899E+02   
   2.3350E+01      4.5750E+02      4.2139E-02      9.5786E-01      4.0415E+01      1.5959E+02   
   2.3384E+01      4.5649E+02      4.0180E-02      9.5982E-01      3.9828E+01      1.6017E+02   
   2.3417E+01      4.5549E+02      3.8312E-02      9.6169E-01      3.9250E+01      1.6075E+02   
   2.3450E+01      4.5449E+02      3.6522E-02      9.6348E-01      3.8678E+01      1.6132E+02   
   2.3484E+01      4.5349E+02      3.4799E-02      9.6520E-01      3.8109E+01      1.6189E+02   
   2.3517E+01      4.5248E+02      3.3152E-02      9.6685E-01      3.7548E+01      1.6245E+02   
   2.3551E+01      4.5148E+02      3.1571E-02      9.6843E-01      3.6991E+01      1.6301E+02   
   2.3584E+01      4.5047E+02      3.0056E-02      9.6994E-01      3.6440E+01      1.6356E+02   
   2.3618E+01      4.4947E+02      2.8607E-02      9.7139E-01      3.5895E+01      1.6410E+02   
   2.3651E+01      4.4847E+02      2.7223E-02      9.7278E-01      3.5357E+01      1.6464E+02   
   2.3685E+01      4.4746E+02      2.5895E-02      9.7410E-01      3.4824E+01      1.6518E+02   
   2.3718E+01      4.4646E+02      2.4631E-02      9.7537E-01      3.4298E+01      1.6570E+02   
   2.3751E+01      4.4546E+02      2.3421E-02      9.7658E-01      3.3778E+01      1.6622E+02   
   2.3785E+01      4.4446E+02      2.2262E-02      9.7774E-01      3.3261E+01      1.6674E+02   
   2.3818E+01      4.4346E+02      2.1157E-02      9.7884E-01      3.2752E+01      1.6725E+02   
   2.3851E+01      4.4246E+02      2.0101E-02      9.7990E-01      3.2249E+01      1.6775E+02   
   2.3885E+01      4.4146E+02      1.9098E-02      9.8090E-01      3.1751E+01      1.6825E+02   
   2.3918E+01      4.4045E+02      1.8132E-02      9.8187E-01      3.1257E+01      1.6874E+02   
   2.3952E+01      4.3945E+02      1.7209E-02      9.8279E-01      3.0768E+01      1.6923E+02   
   2.3985E+01      4.3844E+02      1.6329E-02      9.8367E-01      3.0285E+01      1.6971E+02   
   2.4019E+01      4.3744E+02      1.5489E-02      9.8451E-01      2.9808E+01      1.7019E+02   
   2.4052E+01      4.3643E+02      1.4688E-02      9.8531E-01      2.9335E+01      1.7066E+02   
   2.4086E+01      4.3543E+02      1.3924E-02      9.8608E-01      2.8868E+01      1.7113E+02   
   2.4119E+01      4.3443E+02      1.3197E-02      9.8680E-01      2.8407E+01      1.7159E+02   
   2.4153E+01      4.3342E+02      1.2503E-02      9.8750E-01      2.7950E+01      1.7205E+02   
   2.4186E+01      4.3242E+02      1.1843E-02      9.8816E-01      2.7499E+01      1.7250E+02   
   2.4220E+01      4.3141E+02      1.1214E-02      9.8879E-01      2.7053E+01      1.7295E+02   
   2.4253E+01      4.3041E+02      1.0615E-02      9.8938E-01      2.6613E+01      1.7339E+02   
   2.4286E+01      4.2941E+02      1.0045E-02      9.8995E-01      2.6177E+01      1.7382E+02   
   2.4320E+01      4.2840E+02      9.5032E-03      9.9050E-01      2.5747E+01      1.7425E+02   
   2.4353E+01      4.2740E+02      8.9876E-03      9.9101E-01      2.5322E+01      1.7468E+02   
   2.4387E+01      4.2639E+02      8.4974E-03      9.9150E-01      2.4901E+01      1.7510E+02   
   2.4420E+01      4.2539E+02      8.0315E-03      9.9197E-01      2.4486E+01      1.7551E+02   
   2.4454E+01      4.2438E+02      7.5887E-03      9.9241E-01      2.4076E+01      1.7592E+02   
   2.4487E+01      4.2338E+02      7.1681E-03      9.9283E-01      2.3671E+01      1.7633E+02   
   2.4521E+01      4.2238E+02      6.7688E-03      9.9323E-01      2.3271E+01      1.7673E+02   
   2.4554E+01      4.2137E+02      6.3896E-03      9.9361E-01      2.2875E+01      1.7712E+02   
   2.4588E+01      4.2037E+02      6.0298E-03      9.9397E-01      2.2485E+01      1.7751E+02   
   2.4621E+01      4.1936E+02      5.6885E-03      9.9431E-01      2.2099E+01      1.7790E+02   
   2.4655E+01      4.1836E+02      5.3647E-03      9.9464E-01      2.1719E+01      1.7828E+02   
   2.4688E+01      4.1736E+02      5.0578E-03      9.9494E-01      2.1343E+01      1.7866E+02   
   2.4722E+01      4.1635E+02      4.7668E-03      9.9523E-01      2.0971E+01      1.7903E+02   
   2.4755E+01      4.1535E+02      4.4912E-03      9.9551E-01      2.0605E+01      1.7940E+02   
   2.4789E+01      4.1434E+02      4.2301E-03      9.9577E-01      2.0243E+01      1.7976E+02   
   2.4822E+01      4.1334E+02      3.9828E-03      9.9602E-01      1.9886E+01      1.8011E+02   
   2.4856E+01      4.1233E+02      3.7488E-03      9.9625E-01      1.9533E+01      1.8047E+02   
   2.4889E+01      4.1133E+02      3.5274E-03      9.9647E-01      1.9185E+01      1.8082E+02   
   2.4922E+01      4.1033E+02      3.3179E-03      9.9668E-01      1.8841E+01      1.8116E+02   
   2.4956E+01      4.0932E+02      3.1198E-03      9.9688E-01      1.8502E+01      1.8150E+02   
   2.4989E+01      4.0832E+02      2.9325E-03      9.9707E-01      1.8168E+01      1.8183E+02   
   2.5023E+01      4.0731E+02      2.7556E-03      9.9724E-01      1.7838E+01      1.8216E+02   
   2.5056E+01      4.0631E+02      2.5884E-03      9.9741E-01      1.7512E+01      1.8249E+02   
   2.5090E+01      4.0531E+02      2.4306E-03      9.9757E-01      1.7191E+01      1.8281E+02   
   2.5123E+01      4.0430E+02      2.2815E-03      9.9772E-01      1.6874E+01      1.8313E+02   
   2.5157E+01      4.0330E+02      2.1409E-03      9.9786E-01      1.6561E+01      1.8344E+02   
   2.5190E+01      4.0229E+02      2.0082E-03      9.9799E-01      1.6253E+01      1.8375E+02   
   2.5224E+01      4.0129E+02      1.8831E-03      9.9812E-01      1.5949E+01      1.8405E+02   
   2.5257E+01      4.0028E+02      1.7651E-03      9.9823E-01      1.5649E+01      1.8435E+02   
   2.5291E+01      3.9928E+02      1.6540E-03      9.9835E-01      1.5353E+01      1.8465E+02   
   2.5324E+01      3.9828E+02      1.5492E-03      9.9845E-01      1.5062E+01      1.8494E+02   
   2.5358E+01      3.9727E+02      1.4506E-03      9.9855E-01      1.4774E+01      1.8523E+02   
   2.5391E+01      3.9627E+02      1.3578E-03      9.9864E-01      1.4491E+01      1.8551E+02   
   2.5425E+01      3.9526E+02      1.2704E-03      9.9873E-01      1.4211E+01      1.8579E+02   
   2.5458E+01      3.9426E+02      1.1882E-03      9.9881E-01      1.3936E+01      1.8606E+02   
   2.5491E+01      3.9326E+02      1.1110E-03      9.9889E-01      1.3664E+01      1.8634E+02   
   2.5525E+01      3.9225E+02      1.0383E-03      9.9896E-01      1.3397E+01      1.8660E+02   
   2.5558E+01      3.9125E+02      9.7006E-04      9.9903E-01      1.3133E+01      1.8687E+02   
   2.5592E+01      3.9024E+02      9.0594E-04      9.9909E-01      1.2874E+01      1.8713E+02   
   2.5625E+01      3.8924E+02      8.4573E-04      9.9915E-01      1.2618E+01      1.8738E+02   
   2.5659E+01      3.8823E+02      7.8923E-04      9.9921E-01      1.2366E+01      1.8763E+02   
   2.5692E+01      3.8723E+02      7.3621E-04      9.9926E-01      1.2117E+01      1.8788E+02   
   2.5726E+01      3.8623E+02      6.8648E-04      9.9931E-01      1.1873E+01      1.8813E+02   
   2.5759E+01      3.8522E+02      6.3986E-04      9.9936E-01      1.1632E+01      1.8837E+02   
   2.5793E+01      3.8422E+02      5.9617E-04      9.9940E-01      1.1395E+01      1.8861E+02   
   2.5826E+01      3.8321E+02      5.5525E-04      9.9944E-01      1.1161E+01      1.8884E+02   
   2.5860E+01      3.8221E+02      5.1692E-04      9.9948E-01      1.0931E+01      1.8907E+02   
   2.5893E+01      3.8121E+02      4.8105E-04      9.9952E-01      1.0705E+01      1.8930E+02   
   2.5927E+01      3.8020E+02      4.4748E-04      9.9955E-01      1.0482E+01      1.8952E+02   
   2.5960E+01      3.7920E+02      4.1608E-04      9.9958E-01      1.0263E+01      1.8974E+02   
   2.5994E+01      3.7819E+02      3.8673E-04      9.9961E-01      1.0047E+01      1.8995E+02   
   2.6027E+01      3.7719E+02      3.5929E-04      9.9964E-01      9.8342E+00      1.9017E+02   
   2.6061E+01      3.7618E+02      3.3367E-04      9.9967E-01      9.6251E+00      1.9037E+02   
   2.6094E+01      3.7518E+02      3.0974E-04      9.9969E-01      9.4194E+00      1.9058E+02   
   2.6127E+01      3.7418E+02      2.8740E-04      9.9971E-01      9.2170E+00      1.9078E+02   
   2.6161E+01      3.7317E+02      2.6656E-04      9.9973E-01      9.0179E+00      1.9098E+02   
   2.6194E+01      3.7217E+02      2.4712E-04      9.9975E-01      8.8220E+00      1.9118E+02   
   2.6228E+01      3.7116E+02      2.2901E-04      9.9977E-01      8.6294E+00      1.9137E+02   
   2.6261E+01      3.7016E+02      2.1212E-04      9.9979E-01      8.4400E+00      1.9156E+02   
   2.6295E+01      3.6916E+02      1.9640E-04      9.9980E-01      8.2537E+00      1.9175E+02   
   2.6328E+01      3.6815E+02      1.8176E-04      9.9982E-01      8.0706E+00      1.9193E+02   
   2.6362E+01      3.6715E+02      1.6813E-04      9.9983E-01      7.8905E+00      1.9211E+02   
   2.6395E+01      3.6614E+02      1.5546E-04      9.9984E-01      7.7136E+00      1.9229E+02   
   2.6429E+01      3.6514E+02      1.4368E-04      9.9986E-01      7.5396E+00      1.9246E+02   
   2.6462E+01      3.6413E+02      1.3272E-04      9.9987E-01      7.3687E+00      1.9263E+02   
   2.6496E+01      3.6313E+02      1.2255E-04      9.9988E-01      7.2007E+00      1.9280E+02   
   2.6529E+01      3.6213E+02      1.1311E-04      9.9989E-01      7.0356E+00      1.9296E+02   
   2.6563E+01      3.6112E+02      1.0434E-04      9.9990E-01      6.8735E+00      1.9313E+02   
   2.6596E+01      3.6012E+02      9.6205E-05      9.9990E-01      6.7142E+00      1.9329E+02   
   2.6630E+01      3.5911E+02      8.8663E-05      9.9991E-01      6.5577E+00      1.9344E+02   
   2.6663E+01      3.5811E+02      8.1674E-05      9.9992E-01      6.4040E+00      1.9360E+02   
   2.6696E+01      3.5711E+02      7.5199E-05      9.9992E-01      6.2531E+00      1.9375E+02   
   2.6730E+01      3.5610E+02      6.9203E-05      9.9993E-01      6.1050E+00      1.9390E+02   
   2.6763E+01      3.5510E+02      6.3654E-05      9.9994E-01      5.9595E+00      1.9404E+02   
   2.6797E+01      3.5409E+02      5.8521E-05      9.9994E-01      5.8167E+00      1.9418E+02   
   2.6830E+01      3.5309E+02      5.3775E-05      9.9995E-01      5.6765E+00      1.9432E+02   
   2.6864E+01      3.5208E+02      4.9390E-05      9.9995E-01      5.5390E+00      1.9446E+02   
   2.6897E+01      3.5108E+02      4.5338E-05      9.9995E-01      5.4040E+00      1.9460E+02   
   2.6931E+01      3.5008E+02      4.1598E-05      9.9996E-01      5.2716E+00      1.9473E+02   
   2.6964E+01      3.4907E+02      3.8146E-05      9.9996E-01      5.1417E+00      1.9486E+02   
   2.6998E+01      3.4807E+02      3.4963E-05      9.9997E-01      5.0142E+00      1.9499E+02   
   2.7031E+01      3.4706E+02      3.2029E-05      9.9997E-01      4.8892E+00      1.9511E+02   
   2.7065E+01      3.4606E+02      2.9325E-05      9.9997E-01      4.7667E+00      1.9523E+02   
   2.7098E+01      3.4506E+02      2.6835E-05      9.9997E-01      4.6465E+00      1.9535E+02   
   2.7132E+01      3.4405E+02      2.4543E-05      9.9998E-01      4.5287E+00      1.9547E+02   
   2.7165E+01      3.4305E+02      2.2435E-05      9.9998E-01      4.4131E+00      1.9559E+02   
   2.7199E+01      3.4204E+02      2.0497E-05      9.9998E-01      4.2999E+00      1.9570E+02   
   2.7232E+01      3.4104E+02      1.8716E-05      9.9998E-01      4.1890E+00      1.9581E+02   
   2.7266E+01      3.4003E+02      1.7080E-05      9.9998E-01      4.0803E+00      1.9592E+02   
   2.7299E+01      3.3903E+02      1.5578E-05      9.9998E-01      3.9737E+00      1.9603E+02   
   2.7332E+01      3.3803E+02      1.4201E-05      9.9999E-01      3.8694E+00      1.9613E+02   
   2.7366E+01      3.3702E+02      1.2938E-05      9.9999E-01      3.7672E+00      1.9623E+02   
   2.7399E+01      3.3602E+02      1.1780E-05      9.9999E-01      3.6671E+00      1.9633E+02   
   2.7433E+01      3.3501E+02      1.0720E-05      9.9999E-01      3.5691E+00      1.9643E+02   
   2.7466E+01      3.3401E+02      9.7491E-06      9.9999E-01      3.4732E+00      1.9653E+02   
   2.7500E+01      3.3301E+02      8.8612E-06      9.9999E-01      3.3792E+00      1.9662E+02   
   2.7533E+01      3.3200E+02      8.0493E-06      9.9999E-01      3.2873E+00      1.9671E+02   
   2.7567E+01      3.3100E+02      7.3075E-06      9.9999E-01      3.1973E+00      1.9680E+02   
   2.7600E+01      3.2999E+02      6.6300E-06      9.9999E-01      3.1093E+00      1.9689E+02   
   2.7634E+01      3.2899E+02      6.0116E-06      9.9999E-01      3.0232E+00      1.9698E+02   
   2.7667E+01      3.2798E+02      5.4475E-06      9.9999E-01      2.9389E+00      1.9706E+02   
   2.7701E+01      3.2698E+02      4.9333E-06      1.0000E+00      2.8566E+00      1.9714E+02   
   2.7734E+01      3.2598E+02      4.4649E-06      1.0000E+00      2.7760E+00      1.9722E+02   
   2.7768E+01      3.2497E+02      4.0383E-06      1.0000E+00      2.6972E+00      1.9730E+02   
   2.7801E+01      3.2397E+02      3.6502E-06      1.0000E+00      2.6202E+00      1.9738E+02   
   2.7835E+01      3.2296E+02      3.2972E-06      1.0000E+00      2.5450E+00      1.9746E+02   
   2.7868E+01      3.2196E+02      2.9765E-06      1.0000E+00      2.4714E+00      1.9753E+02   
