Results for node = 1
    time [d]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   1.1627E+00      6.2787E+02      0.0000E+00      0.0000E+00      1.1447E+02      8.5528E+01   
   1.1648E+00      6.2847E+02      0.0000E+00      0.0000E+00      1.1522E+02      8.4779E+01   
   1.1669E+00      6.2908E+02      0.0000E+00      0.0000E+00      1.1598E+02      8.4023E+01   
   1.1690E+00      6.2968E+02      0.0000E+00      0.0000E+00      1.1673E+02      8.3270E+01   
   1.1711E+00      6.3029E+02      0.0000E+00      0.0000E+00      1.1749E+02      8.2510E+01   
   1.1732E+00      6.3089E+02      0.0000E+00      0.0000E+00      1.1826E+02      8.1744E+01   
   1.1753E+00      6.3149E+02      0.0000E+00      0.0000E+00      1.1902E+02      8.0981E+01   
   1.1774E+00      6.3210E+02      0.0000E+00      0.0000E+00      1.1979E+02      8.0211E+01   
   1.1795E+00      6.3270E+02      0.0000E+00      0.0000E+00      1.2056E+02      7.9436E+01   
   1.1816E+00      6.3330E+02      0.0000E+00      0.0000E+00      1.2134E+02      7.8663E+01   
   1.1837E+00      6.3390E+02      0.0000E+00      0.0000E+00      1.2212E+02      7.7884E+01   
   1.1858E+00      6.3451E+02      0.0000E+00      0.0000E+00      1.2290E+02      7.7099E+01   
   1.1879E+00      6.3511E+02      0.0000E+00      0.0000E+00      1.2369E+02      7.6307E+01   
   1.1900E+00      6.3572E+02      0.0000E+00      0.0000E+00      1.2448E+02      7.5519E+01   
   1.1921E+00      6.3632E+02      0.0000E+00      0.0000E+00      1.2528E+02      7.4725E+01   
   1.1942E+00      6.3692E+02      0.0000E+00      0.0000E+00      1.2608E+02      7.3924E+01   
   1.1963E+00      6.3752E+02      0.0000E+00      0.0000E+00      1.2687E+02      7.3127E+01   
   1.1984E+00      6.3813E+02      0.0000E+00      0.0000E+00      1.2768E+02      7.2323E+01   
   1.2005E+00      6.3873E+02      0.0000E+00      0.0000E+00      1.2849E+02      7.1514E+01   
   1.2026E+00      6.3934E+02      0.0000E+00      0.0000E+00      1.2930E+02      7.0699E+01   
   1.2046E+00      6.3994E+02      0.0000E+00      0.0000E+00      1.3011E+02      6.9887E+01   
   1.2067E+00      6.4054E+02      0.0000E+00      0.0000E+00      1.3093E+02      6.9069E+01   
   1.2088E+00      6.4114E+02      0.0000E+00      0.0000E+00      1.3175E+02      6.8245E+01   
   1.2109E+00      6.4175E+02      0.0000E+00      0.0000E+00      1.3258E+02      6.7416E+01   
   1.2130E+00      6.4235E+02      0.0000E+00      0.0000E+00      1.3341E+02      6.6590E+01   
   1.2151E+00      6.4295E+02      0.0000E+00      0.0000E+00      1.3424E+02      6.5758E+01   
   1.2172E+00      6.4355E+02      0.0000E+00      0.0000E+00      1.3508E+02      6.4921E+01   
   1.2193E+00      6.4416E+02      0.0000E+00      0.0000E+00      1.3592E+02      6.4078E+01   
   1.2214E+00      6.4476E+02      0.0000E+00      0.0000E+00      1.3677E+02      6.3230E+01   
   1.2235E+00      6.4536E+02      0.0000E+00      0.0000E+00      1.3762E+02      6.2384E+01   
   1.2256E+00      6.4597E+02      0.0000E+00      0.0000E+00      1.3847E+02      6.1533E+01   
   1.2277E+00      6.4657E+02      0.0000E+00      0.0000E+00      1.3932E+02      6.0677E+01   
   1.2298E+00      6.4718E+02      0.0000E+00      0.0000E+00      1.4018E+02      5.9816E+01   
   1.2319E+00      6.4778E+02      0.0000E+00      0.0000E+00      1.4104E+02      5.8958E+01   
   1.2339E+00      6.4838E+02      0.0000E+00      0.0000E+00      1.4191E+02      5.8094E+01   
   1.2360E+00      6.4898E+02      0.0000E+00      0.0000E+00      1.4277E+02      5.7225E+01   
   1.2381E+00      6.4958E+02      0.0000E+00      0.0000E+00      1.4365E+02      5.6351E+01   
   1.2402E+00      6.5019E+02      0.0000E+00      0.0000E+00      1.4453E+02      5.5472E+01   
   1.2423E+00      6.5079E+02      0.0000E+00      0.0000E+00      1.4541E+02      5.4588E+01   
   1.2444E+00      6.5139E+02      0.0000E+00      0.0000E+00      1.4629E+02      5.3707E+01   
   1.2465E+00      6.5199E+02      0.0000E+00      0.0000E+00      1.4718E+02      5.2820E+01   
   1.2486E+00      6.5260E+02      0.0000E+00      0.0000E+00      1.4807E+02      5.1929E+01   
   1.2507E+00      6.5320E+02      0.0000E+00      0.0000E+00      1.4897E+02      5.1033E+01   
   1.2528E+00      6.5380E+02      0.0000E+00      0.0000E+00      1.4987E+02      5.0132E+01   
   1.2549E+00      6.5441E+02      0.0000E+00      0.0000E+00      1.5077E+02      4.9226E+01   
   1.2570E+00      6.5501E+02      0.0000E+00      0.0000E+00      1.5168E+02      4.8323E+01   
   1.2591E+00      6.5561E+02      0.0000E+00      0.0000E+00      1.5258E+02      4.7416E+01   
   1.2611E+00      6.5621E+02      0.0000E+00      0.0000E+00      1.5350E+02      4.6503E+01   
   1.2632E+00      6.5681E+02      0.0000E+00      0.0000E+00      1.5441E+02      4.5586E+01   
   1.2653E+00      6.5741E+02      0.0000E+00      0.0000E+00      1.5534E+02      4.4664E+01   
   1.2674E+00      6.5802E+02      0.0000E+00      0.0000E+00      1.5626E+02      4.3738E+01   
   1.2695E+00      6.5862E+02      0.0000E+00      0.0000E+00      1.5719E+02      4.2807E+01   
   1.2716E+00      6.5922E+02      0.0000E+00      0.0000E+00      1.5813E+02      4.1871E+01   
   1.2737E+00      6.5983E+02      0.0000E+00      0.0000E+00      1.5907E+02      4.0931E+01   
   1.2758E+00      6.6043E+02      0.0000E+00      0.0000E+00      1.6001E+02      3.9993E+01   
   1.2779E+00      6.6103E+02      0.0000E+00      0.0000E+00      1.6095E+02      3.9052E+01   
   1.2800E+00      6.6163E+02      0.0000E+00      0.0000E+00      1.6189E+02      3.8106E+01   
   1.2821E+00      6.6223E+02      0.0000E+00      0.0000E+00      1.6284E+02      3.7155E+01   
   1.2841E+00      6.6283E+02      0.0000E+00      0.0000E+00      1.6380E+02      3.6200E+01   
   1.2862E+00      6.6344E+02      0.0000E+00      0.0000E+00      1.6476E+02      3.5241E+01   
   1.2883E+00      6.6404E+02      0.0000E+00      0.0000E+00      1.6572E+02      3.4277E+01   
   1.2904E+00      6.6464E+02      0.0000E+00      0.0000E+00      1.6669E+02      3.3309E+01   
   1.2925E+00      6.6524E+02      0.0000E+00      0.0000E+00      1.6766E+02      3.2337E+01   
   1.2946E+00      6.6585E+02      0.0000E+00      0.0000E+00      1.6864E+02      3.1361E+01   
   1.2967E+00      6.6645E+02      0.0000E+00      0.0000E+00      1.6962E+02      3.0380E+01   
   1.2988E+00      6.6705E+02      0.0000E+00      0.0000E+00      1.7060E+02      2.9396E+01   
   1.3009E+00      6.6766E+02      0.0000E+00      0.0000E+00      1.7159E+02      2.8407E+01   
   1.3030E+00      6.6826E+02      0.0000E+00      0.0000E+00      1.7259E+02      2.7414E+01   
   1.3051E+00      6.6886E+02      0.0000E+00      0.0000E+00      1.7358E+02      2.6417E+01   
   1.3072E+00      6.6947E+02      0.0000E+00      0.0000E+00      1.7458E+02      2.5416E+01   
   1.3093E+00      6.7007E+02      0.0000E+00      0.0000E+00      1.7559E+02      2.4411E+01   
   1.3114E+00      6.7068E+02      0.0000E+00      0.0000E+00      1.7660E+02      2.3402E+01   
   1.3135E+00      6.7128E+02      0.0000E+00      0.0000E+00      1.7761E+02      2.2389E+01   
   1.3156E+00      6.7188E+02      0.0000E+00      0.0000E+00      1.7863E+02      2.1372E+01   
   1.3177E+00      6.7249E+02      0.0000E+00      0.0000E+00      1.7965E+02      2.0352E+01   
   1.3198E+00      6.7309E+02      0.0000E+00      0.0000E+00      1.8067E+02      1.9327E+01   
   1.3219E+00      6.7369E+02      0.0000E+00      0.0000E+00      1.8170E+02      1.8299E+01   
   1.3239E+00      6.7430E+02      0.0000E+00      0.0000E+00      1.8273E+02      1.7267E+01   
   1.3260E+00      6.7490E+02      0.0000E+00      0.0000E+00      1.8377E+02      1.6232E+01   
   1.3281E+00      6.7550E+02      0.0000E+00      0.0000E+00      1.8481E+02      1.5192E+01   
   1.3302E+00      6.7611E+02      0.0000E+00      0.0000E+00      1.8585E+02      1.4149E+01   
   1.3323E+00      6.7671E+02      0.0000E+00      0.0000E+00      1.8690E+02      1.3102E+01   
   1.3344E+00      6.7731E+02      0.0000E+00      0.0000E+00      1.8795E+02      1.2052E+01   
   1.3365E+00      6.7791E+02      0.0000E+00      0.0000E+00      1.8900E+02      1.0998E+01   
   1.3386E+00      6.7851E+02      0.0000E+00      0.0000E+00      1.9006E+02      9.9406E+00   
   1.3407E+00      6.7912E+02      0.0000E+00      0.0000E+00      1.9112E+02      8.8796E+00   
   1.3428E+00      6.7972E+02      0.0000E+00      0.0000E+00      1.9218E+02      7.8150E+00   
   1.3449E+00      6.8032E+02      0.0000E+00      0.0000E+00      1.9325E+02      6.7470E+00   
   1.3469E+00      6.8092E+02      0.0000E+00      0.0000E+00      1.9432E+02      5.6755E+00   
   1.3490E+00      6.8152E+02      0.0000E+00      0.0000E+00      1.9540E+02      4.6006E+00   
   1.3511E+00      6.8212E+02      0.0000E+00      0.0000E+00      1.9648E+02      3.5155E+00   
   1.3532E+00      6.8273E+02      0.0000E+00      0.0000E+00      1.9757E+02      2.4271E+00   
   1.3553E+00      6.8333E+02      0.0000E+00      0.0000E+00      1.9866E+02      1.3354E+00   
   1.3574E+00      6.8393E+02      0.0000E+00      0.0000E+00      1.9976E+02      2.4036E-01   
   1.3595E+00      6.8453E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3616E+00      6.8513E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3636E+00      6.8573E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3657E+00      6.8633E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3678E+00      6.8693E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3699E+00      6.8753E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3720E+00      6.8813E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3741E+00      6.8873E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3762E+00      6.8933E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3782E+00      6.8993E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3803E+00      6.9053E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3824E+00      6.9113E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3845E+00      6.9173E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3866E+00      6.9233E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3887E+00      6.9293E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3907E+00      6.9353E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3928E+00      6.9413E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3949E+00      6.9473E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3970E+00      6.9534E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.3991E+00      6.9594E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4012E+00      6.9654E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4032E+00      6.9714E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4053E+00      6.9774E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4074E+00      6.9834E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4095E+00      6.9894E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4116E+00      6.9954E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4137E+00      7.0014E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4158E+00      7.0074E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4178E+00      7.0134E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4199E+00      7.0194E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4220E+00      7.0254E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4241E+00      7.0314E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4262E+00      7.0374E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4283E+00      7.0434E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4303E+00      7.0494E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4324E+00      7.0554E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4345E+00      7.0614E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4366E+00      7.0674E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4387E+00      7.0734E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4408E+00      7.0794E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4428E+00      7.0854E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4449E+00      7.0914E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4470E+00      7.0974E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4491E+00      7.1034E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4512E+00      7.1094E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4533E+00      7.1154E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4553E+00      7.1214E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4574E+00      7.1274E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4595E+00      7.1334E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4616E+00      7.1394E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4637E+00      7.1454E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4658E+00      7.1514E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4678E+00      7.1574E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4699E+00      7.1634E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4720E+00      7.1694E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4741E+00      7.1754E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4762E+00      7.1814E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4783E+00      7.1874E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4803E+00      7.1934E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4824E+00      7.1994E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4845E+00      7.2054E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4866E+00      7.2114E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4887E+00      7.2174E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4908E+00      7.2234E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4928E+00      7.2294E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4949E+00      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4970E+00      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.4991E+00      7.2300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5012E+00      7.2266E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5033E+00      7.2206E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5054E+00      7.2146E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5074E+00      7.2086E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5095E+00      7.2026E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5116E+00      7.1966E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5137E+00      7.1906E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5158E+00      7.1846E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5179E+00      7.1786E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5199E+00      7.1726E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5220E+00      7.1666E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5241E+00      7.1606E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5262E+00      7.1546E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5283E+00      7.1486E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5304E+00      7.1426E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5324E+00      7.1366E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5345E+00      7.1306E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5366E+00      7.1246E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5387E+00      7.1186E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5408E+00      7.1126E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5429E+00      7.1066E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5449E+00      7.1006E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5470E+00      7.0946E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5491E+00      7.0886E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5512E+00      7.0826E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5533E+00      7.0766E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5554E+00      7.0706E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5574E+00      7.0646E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5595E+00      7.0586E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5616E+00      7.0526E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5637E+00      7.0466E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5658E+00      7.0406E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5679E+00      7.0346E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5699E+00      7.0286E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5720E+00      7.0226E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5741E+00      7.0166E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5762E+00      7.0106E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5783E+00      7.0046E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5804E+00      6.9986E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5824E+00      6.9926E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5845E+00      6.9866E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5866E+00      6.9806E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5887E+00      6.9745E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5908E+00      6.9685E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5929E+00      6.9625E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5950E+00      6.9565E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5970E+00      6.9505E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.5991E+00      6.9445E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6012E+00      6.9385E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6033E+00      6.9325E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6054E+00      6.9265E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6075E+00      6.9205E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6095E+00      6.9145E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6116E+00      6.9085E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6137E+00      6.9025E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6158E+00      6.8965E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6179E+00      6.8905E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6200E+00      6.8845E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6220E+00      6.8785E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6241E+00      6.8725E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6262E+00      6.8665E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6283E+00      6.8605E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6304E+00      6.8545E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6325E+00      6.8485E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6346E+00      6.8425E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6366E+00      6.8365E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6387E+00      6.8305E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6408E+00      6.8245E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6429E+00      6.8185E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6450E+00      6.8124E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6471E+00      6.8064E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6492E+00      6.8004E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6513E+00      6.7944E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6534E+00      6.7883E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6554E+00      6.7823E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6575E+00      6.7763E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6596E+00      6.7703E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6617E+00      6.7643E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6638E+00      6.7583E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6659E+00      6.7523E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6680E+00      6.7462E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6701E+00      6.7402E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6721E+00      6.7342E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6742E+00      6.7282E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6763E+00      6.7222E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6784E+00      6.7162E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6805E+00      6.7102E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6826E+00      6.7042E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6847E+00      6.6982E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6868E+00      6.6921E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6888E+00      6.6861E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6909E+00      6.6801E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6930E+00      6.6741E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6951E+00      6.6681E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6972E+00      6.6621E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.6993E+00      6.6561E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7014E+00      6.6501E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7035E+00      6.6441E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7056E+00      6.6380E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7076E+00      6.6320E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7097E+00      6.6259E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7118E+00      6.6199E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7139E+00      6.6139E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7160E+00      6.6078E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7181E+00      6.6018E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7202E+00      6.5958E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7223E+00      6.5898E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7244E+00      6.5838E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7265E+00      6.5778E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7286E+00      6.5717E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7307E+00      6.5657E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7328E+00      6.5596E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
   1.7349E+00      6.5536E+02      0.0000E+00      0.0000E+00      2.0000E+02     -3.8718E-04   
