Results for node = 1
    time [s]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   7.1336E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.3146E+01      1.3185E+02   
   7.2152E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.2617E+01      1.3238E+02   
   7.2967E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.2100E+01      1.3290E+02   
   7.3782E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.1595E+01      1.3340E+02   
   7.4597E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.1102E+01      1.3390E+02   
   7.5412E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.0620E+01      1.3438E+02   
   7.6227E+03      5.6800E+02      1.0000E+00      0.0000E+00      7.0150E+01      1.3485E+02   
   7.7042E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.9691E+01      1.3531E+02   
   7.7857E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.9244E+01      1.3576E+02   
   7.8672E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.8807E+01      1.3619E+02   
   7.9487E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.8382E+01      1.3662E+02   
   8.0302E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.7967E+01      1.3703E+02   
   8.1117E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.7563E+01      1.3744E+02   
   8.1932E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.7169E+01      1.3783E+02   
   8.2747E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.6786E+01      1.3821E+02   
   8.3563E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.6412E+01      1.3859E+02   
   8.4378E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.6049E+01      1.3895E+02   
   8.5193E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.5696E+01      1.3930E+02   
   8.6008E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.5353E+01      1.3965E+02   
   8.6823E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.5019E+01      1.3998E+02   
   8.7638E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.4694E+01      1.4031E+02   
   8.8453E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.4379E+01      1.4062E+02   
   8.9268E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.4073E+01      1.4093E+02   
   9.0083E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.3775E+01      1.4122E+02   
   9.0898E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.3487E+01      1.4151E+02   
   9.1713E+03      5.6800E+02      1.0000E+00      0.0000E+00      6.3207E+01      1.4179E+02   
